app_id,review_id,author_steamid,author_num_reviews,playtime_forever_min,playtime_last_2weeks_min,language,review,date_created,date_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
570,227475223,76561198786408872,1,12501,701,russian,четко,2026-06-08 09:35:32,2026-06-08 09:35:32,True,0,0,0.5,0,True,False,False
570,227475199,76561198758505701,1,544,545,russian,"папа и папа
",2026-06-08 09:35:02,2026-06-08 09:35:02,True,0,0,0.5,0,True,False,False
570,227475146,76561198736566393,1,2910,461,russian,♥♥♥♥♥,2026-06-08 09:33:46,2026-06-08 09:33:46,False,0,0,0.5,0,True,False,False
570,227475093,76561199645133032,1,14724,493,russian,- жизнь,2026-06-08 09:32:22,2026-06-08 09:32:22,True,0,0,0.5,0,True,False,False
570,227475069,76561199787888205,1,43262,1656,russian,"мне игра не понравилась тут нет брэйнротов
",2026-06-08 09:31:43,2026-06-08 09:31:43,False,0,0,0.5,0,True,False,False
570,227475011,76561198766842688,2,11575,1144,russian,Хочешь узнать кто ты и твоя семья? Тебе сюда.,2026-06-08 09:30:14,2026-06-08 09:30:14,True,0,0,0.5,0,True,False,False
570,227474945,76561198037435442,1,495516,66,russian,говно 2,2026-06-08 09:28:36,2026-06-08 09:28:36,False,0,1,0.5,0,True,False,False
570,227474866,76561198977413624,2,234645,743,russian,твоей семье уже пиздетс,2026-06-08 09:26:45,2026-06-08 09:26:45,True,0,0,0.5,0,True,False,False
570,227474750,76561199753224618,3,1430,1208,russian,1000-7,2026-06-08 09:24:09,2026-06-08 09:24:09,True,0,0,0.5,0,True,False,False
570,227474720,76561199010751890,2,76091,136,russian,"игра говна, извиняюсь, не рекомендую!",2026-06-08 09:23:26,2026-06-08 09:23:26,False,0,0,0.5,0,True,False,False
570,227474689,76561199497466814,3,184,87,russian,"начнесм с малово , этьа игра мне показалась очень не крутой потому что мой друг хотел меня научить кибер спорту но убивал меня всегда,прошу связатся со мной пи податбь иск в суд за то что он не следует моральным принцыпам и границам,добавить кв конфедициальнеые туда сюда щтуки что бы было правило не бить нович6ков больше 1 минуты в разх,потому что меня ебали каждые 15 секунд",2026-06-08 09:22:31,2026-06-08 09:22:31,True,0,0,0.5,0,True,False,False
570,227474663,76561198702876471,1,1474,1207,spanish,excelente,2026-06-08 09:21:59,2026-06-08 09:21:59,True,0,0,0.5,0,True,False,False
570,227474520,76561198151579917,1,267464,295,schinese,好玩，爱玩。,2026-06-08 09:18:29,2026-06-08 09:18:29,True,0,0,0.5,0,True,False,False
570,227474423,76561199238551519,6,2707,465,english,The worst MOBA of all time,2026-06-08 09:15:59,2026-06-08 09:15:59,False,0,0,0.476190477609634399,0,True,False,False
570,227474357,76561199847637890,4,1947,1947,russian,трахают не по детски,2026-06-08 09:14:09,2026-06-08 09:14:09,True,0,0,0.5,0,True,False,False
570,227473309,76561199053873128,2,109844,0,russian,Говнище,2026-06-08 08:49:28,2026-06-08 08:49:28,True,0,0,0.5,0,True,False,False
570,227473222,76561199692990466,4,57221,486,russian,♥♥♥♥♥,2026-06-08 08:46:55,2026-06-08 08:46:55,False,0,0,0.5,0,True,False,False
570,227473200,76561199565902548,5,1528,1337,russian,"♥♥♥♥♥ я это скачал,     банан",2026-06-08 08:46:35,2026-06-08 08:46:35,False,0,0,0.5,0,True,False,False
570,227472965,76561199474187173,2,18950,218,russian,"♥♥♥♥♥ ♥♥♥♥♥♥♥ не кому не советую ывБДЖдаувыэыажкда кузнечик с агрегатом
",2026-06-08 08:40:20,2026-06-08 08:40:20,True,0,0,0.5,0,True,False,False
570,227472953,76561199479081599,8,322,39,russian,Меня боты убивают,2026-06-08 08:39:58,2026-06-08 08:39:58,True,0,0,0.5,0,True,False,False
570,227472883,76561198391856067,2,20599,65,english,ohyes,2026-06-08 08:38:21,2026-06-08 08:38:21,True,0,0,0.5,0,True,False,False
570,227472599,76561199789955834,5,214,167,russian,.,2026-06-08 08:31:00,2026-06-08 08:31:00,True,0,0,0.5,0,True,False,False
570,227472402,76561198018160409,2,226783,0,russian,"Если бы меня попросили дать отзыв о игре, то я б сказал ""Потерянное время""
От человека, который начинал играть с одноклассниками в мод для Warcraft III до спортсмена, который сидел в душных подвалах в борьбе с такими же отчаявшимися.
Нет, я не говорю, что игра плохая, она отнимает очень много времени, сил, можно было б добавить денег, но тут по желанию. 
А так Дота есть дота, от социалки до гейм-плея все классно.",2026-06-08 08:26:08,2026-06-08 08:26:08,True,0,0,0.5,0,True,False,False
570,227472244,76561199673059984,1,35157,4488,russian,"я стал деградатом и инвалидом  и так же я люблю кристал мейден
и еще я сру на бутылке
а так игра вообще топ ставлю лосяру",2026-06-08 08:21:37,2026-06-08 08:21:37,True,0,0,0.5,0,True,False,False
570,227472223,76561199277106685,8,238520,18266,russian,"Токсичное комьюнити, кривой баланс и большие патчи пару раз в год
10/10",2026-06-08 08:21:04,2026-06-08 08:21:04,True,0,0,0.5,0,True,False,False
570,227472209,76561199577284711,3,165949,4567,ukrainian,топ,2026-06-08 08:20:43,2026-06-08 08:20:43,True,0,0,0.5,0,True,False,False
570,227472195,76561198235203928,1,373136,3143,english,One of the best games ever made. Period,2026-06-08 08:20:20,2026-06-08 08:20:20,True,0,0,0.5,0,True,False,False
570,227472171,76561199864608801,1,538,29,russian,"понравилась
",2026-06-08 08:19:29,2026-06-08 08:19:29,True,0,0,0.5,0,True,False,False
570,227472047,76561199855307993,1,16018,1044,russian,"неплохая игра, но танки лучше",2026-06-08 08:16:17,2026-06-08 08:16:17,True,0,0,0.5,0,True,False,False
570,227471934,76561199738065962,1,174383,2086,russian,"проебал пол жизни, рекомендую",2026-06-08 08:13:12,2026-06-08 08:13:12,True,0,0,0.5,0,True,False,False
570,227471870,76561199793476896,4,18170,941,russian,маинкрафт лучше,2026-06-08 08:11:26,2026-06-08 08:11:26,False,0,0,0.5,0,True,False,False
570,227471859,76561198794617521,1,3736,515,english,"kir to sazandeh in bazi kir ba nanat bdsm miznam lezat karo mibram 
jagh javab go nist kr to nanebozroget, kon babat abesh rtavoon",2026-06-08 08:11:13,2026-06-08 08:11:13,True,0,0,0.5,0,True,False,False
570,227471684,76561198323255722,2,1420,71,english,Nice,2026-06-08 08:06:33,2026-06-08 08:06:33,True,0,0,0.5,0,True,False,False
570,227471473,76561198138391930,2,137871,2944,english,"GREAT
",2026-06-08 08:00:21,2026-06-08 08:00:21,True,0,0,0.5,0,True,False,False
570,227471398,76561199229481270,2,9227,874,russian,12,2026-06-08 07:58:25,2026-06-08 07:58:25,True,0,0,0.5,0,True,False,False
570,227471216,76561199846526357,2,96,0,english,Cool,2026-06-08 07:53:27,2026-06-08 07:53:27,True,0,0,0.5,0,True,False,False
570,227471101,76561199749338745,8,91,0,russian,А ведь я когда то мылся....,2026-06-08 07:50:20,2026-06-08 07:50:20,True,0,0,0.5,0,True,False,False
570,227471088,76561199741139256,1,8878,1075,russian,игра с добрым комьюнити особено к новичкам,2026-06-08 07:49:51,2026-06-08 07:49:51,True,0,0,0.5,0,True,False,False
570,227470976,76561198850282206,1,90029,0,russian,игра ♥♥♥♥♥♥,2026-06-08 07:46:46,2026-06-08 07:46:46,True,0,0,0.5,0,True,False,False
570,227470887,76561199729679691,6,10260,1230,russian,"♥♥♥♥♥ не играйте
",2026-06-08 07:44:12,2026-06-08 07:44:12,True,0,0,0.5,0,True,False,False
570,227470726,76561199800427829,1,235,192,english,niceee game,2026-06-08 07:40:14,2026-06-08 07:40:14,True,0,0,0.5,0,True,False,False
570,227470646,76561199415488997,2,17825,1,russian,pipi,2026-06-08 07:38:19,2026-06-08 07:38:19,True,0,0,0.5,0,True,False,False
570,227470552,76561199555057432,2,54563,9802,russian,Самая ужасная игра,2026-06-08 07:35:36,2026-06-08 07:35:36,True,0,0,0.5,0,True,False,False
570,227470496,76561198032796511,1,15682,7994,english,Matchmaker,2026-06-08 07:34:03,2026-06-08 07:34:03,False,0,0,0.5,0,True,False,False
570,227470429,76561199170695266,1,157246,7905,russian,запомните те кто сидит на патруле в доте 2 это обиженные дети ♥♥♥♥ 3к черви которым дали власть и они думают что они короли этого мира,2026-06-08 07:32:09,2026-06-08 07:32:09,False,0,2,0.5,0,True,False,False
570,227470376,76561198724284185,1,13274,8068,russian,"впринципе,игра прикольная,но почему то пропала мама",2026-06-08 07:30:36,2026-06-08 07:30:36,True,0,0,0.5,0,True,False,False
570,227470297,76561199136269118,3,131329,1485,russian,беру обычных персов остаюсь на рекрутах. беру огра беру мидас апаюсь и мне кайф,2026-06-08 07:28:30,2026-06-08 07:28:30,True,0,0,0.5,0,True,False,False
570,227470033,76561199064911153,7,2332,496,russian,зочэм,2026-06-08 07:21:22,2026-06-08 07:21:22,False,0,0,0.5,0,True,False,False
570,227469939,76561199826876732,1,41720,4378,russian,♥♥♥♥♥ не качайте!!!!,2026-06-08 07:18:45,2026-06-08 07:18:45,True,0,0,0.5,0,True,False,False
570,227469792,76561198728732392,1,566,564,russian,zxc,2026-06-08 07:15:02,2026-06-08 07:15:02,True,0,0,0.5,0,True,False,False
570,227469685,76561199346738852,1,23061,1245,russian,"Вообще четкая игра, со всех фронтов ебт",2026-06-08 07:12:37,2026-06-08 07:12:37,True,0,0,0.5,0,True,False,False
570,227469622,76561199564359578,1,63268,1439,russian,это пизда,2026-06-08 07:11:06,2026-06-08 07:11:06,True,0,0,0.5,0,True,False,False
570,227469597,76561199755065974,1,284127,4905,russian,у меня сдохла мать,2026-06-08 07:10:28,2026-06-08 07:10:28,True,0,0,0.5,1,True,False,False
570,227469481,76561199017896922,1,30034,3264,russian,ЗaЛYPA,2026-06-08 07:07:17,2026-06-08 07:07:17,False,0,0,0.5,0,True,False,False
570,227469477,76561198072640408,3,4541,747,spanish,"si me gusta pero ya tengo 42 anos y aparte de que toda mi vida he sido manco ahora me pierdo mas que bueno fuera que agregaran la dota 1 yo seria un jugador constante lo extrano pero la dota 2 tambien es buena
",2026-06-08 07:07:16,2026-06-08 07:07:16,True,0,0,0.5,0,True,False,False
570,227469433,76561199817190177,2,33532,2619,russian,"Однажды моя мать ушла за хлебом, так у меня появился 2 папа",2026-06-08 07:06:18,2026-06-08 07:06:18,True,0,0,0.5,0,True,False,False
570,227469393,76561199386345024,2,29897,1296,schinese,老游戏就是好,2026-06-08 07:05:17,2026-06-08 07:05:17,True,0,0,0.5,0,True,False,False
570,227469310,76561199379560431,5,26027,395,russian,можно осеменять свинку хэкс с шадоу финда,2026-06-08 07:02:50,2026-06-08 07:02:50,True,0,0,0.5,0,True,False,False
570,227469278,76561198433465164,1,61345,989,russian,"Если играть в кайф и не слушать других - вполне хорошая интелектуальная игра которая затягивает! Плюс к этому обновления присутствуют, кастомки интересные! Только Никто это читать всеровно не будет  О_о",2026-06-08 07:01:57,2026-06-08 07:01:57,True,0,0,0.5,0,True,False,False
570,227469055,76561199623212134,1,14253,4989,russian,♥♥♥♥♥ ♥♥♥♥♥♥,2026-06-08 06:56:14,2026-06-08 06:56:14,True,0,0,0.5,0,True,False,False
570,227469015,76561199688785266,1,3988,1663,russian,"зашел один раз мне понравилось,теперь каждый день захожу в нее,не заходите в эту игру никогда",2026-06-08 06:55:20,2026-06-08 06:55:20,True,0,0,0.5,0,True,False,False
570,227469013,76561199887443542,3,56,56,english,Shwww,2026-06-08 06:55:16,2026-06-08 06:55:16,True,0,0,0.5,0,True,False,False
570,227468898,76561199433772728,5,230,29,russian,побурмалдить можно,2026-06-08 06:52:22,2026-06-08 06:52:22,True,0,0,0.5,0,True,False,False
570,227468786,76561198990053984,2,814,0,ukrainian,dota kall,2026-06-08 06:49:35,2026-06-08 06:49:46,True,0,0,0.5,0,True,False,False
570,227468714,76561199778208577,1,161619,871,russian,за то что роблокс заблокировали,2026-06-08 06:47:33,2026-06-08 06:47:33,False,1,0,0.518072307109832764,0,True,False,False
570,227468614,76561198745698013,1,1361,1106,russian,игра хорошая но типы режут вены чтобы играть на инвокере и бан уебский,2026-06-08 06:44:55,2026-06-08 06:44:55,True,0,0,0.5,0,True,False,False
570,227468521,76561199884469214,13,374,149,russian,♥♥♥♥♥,2026-06-08 06:42:14,2026-06-08 06:42:14,True,1,0,0.518072307109832764,0,True,False,False
570,227467942,76561198111478668,2,359085,1639,english,game is ass. still recommend,2026-06-08 06:26:13,2026-06-08 06:26:13,True,0,0,0.5,0,True,False,False
570,227467886,76561199235655080,7,484,185,russian,я не могу понять как играть,2026-06-08 06:24:53,2026-06-08 06:24:53,False,1,0,0.518072307109832764,0,True,False,False
570,227467718,76561199756341394,1,49382,2902,russian,баны героев придумали 0iq люди :3,2026-06-08 06:20:16,2026-06-08 06:20:16,False,0,0,0.5,0,True,False,False
570,227467640,76561197993761027,15,6060,1307,english,"unless you have 20 hours a day to study spreadsheets, analyze data, and read up on metas, you might as well be signing up to get your head caved in for 30+ minutes a match while 12 year olds yell at you. its definitely a kick you while your down game",2026-06-08 06:18:25,2026-06-08 06:18:25,False,0,0,0.5,0,True,False,False
570,227467286,76561198170709043,28,993,44,russian,Good!,2026-06-08 06:09:53,2026-06-08 06:09:53,True,0,0,0.5,0,True,False,False
570,227467148,76561198058277464,3,6558,4084,german,OGRE MAGI :D hehehe,2026-06-08 06:05:47,2026-06-08 06:05:47,True,0,0,0.5,0,True,False,False
570,227466896,76561199377974661,1,63332,3474,russian,никогда не играйте в эту ♥♥♥♥♥,2026-06-08 05:58:29,2026-06-08 05:58:29,False,1,0,0.505747139453887939,0,True,False,False
570,227466786,76561199552868201,1,165684,3228,russian,Шобы габен скинчик выдал вкусный,2026-06-08 05:54:51,2026-06-08 05:54:51,True,0,1,0.5,0,True,False,False
570,227466612,76561199841960103,1,7681,427,russian,♥♥♥♥♥♥ ♥♥♥♥♥♥,2026-06-08 05:49:46,2026-06-08 05:49:46,True,1,0,0.518072307109832764,0,True,False,False
570,227466431,76561198167690189,6,124967,845,english,learn a real skill instead of playing this game for 2000 hours,2026-06-08 05:44:59,2026-06-08 05:44:59,False,0,0,0.5,0,True,False,False
570,227466083,76561199483458014,1,4340,1356,russian,коч,2026-06-08 05:34:33,2026-06-08 05:34:33,True,0,1,0.5,0,True,False,False
570,227465691,76561198711424262,2,7595,4516,russian,норм,2026-06-08 05:23:50,2026-06-08 05:23:50,True,0,0,0.5,0,True,False,False
570,227465453,76561198694892709,1,2188,2188,russian,"говно не качайте
",2026-06-08 05:18:03,2026-06-08 05:18:03,True,0,0,0.5,0,True,False,False
570,227465130,76561198791267089,2,815,815,english,"hope the old player came back no need to wait 100 hour then can mmr 
",2026-06-08 05:10:08,2026-06-08 05:10:08,True,0,0,0.5,0,True,False,False
570,227464669,76561199830511788,2,2432,2184,russian,пропали родители и появились черные дяди,2026-06-08 04:58:13,2026-06-08 04:58:13,False,0,0,0.5,0,True,False,False
570,227464441,76561199344428921,1,60034,2413,russian,"проебал 1к часов своей жизни на эту помойку для свинов без личной жизни, впечатления отрицательные. Но играть я не брошу",2026-06-08 04:51:28,2026-06-08 04:51:28,True,1,0,0.513888895511627197,0,True,False,False
570,227464064,76561199194096364,1,195007,1700,spanish,mucho jugador que compra cuenta,2026-06-08 04:42:56,2026-06-08 04:42:56,False,0,0,0.5,0,True,False,False
570,227463804,76561199654794903,2,5516,203,english,"Game is so bad right now, valve not doing anything with so many cheaters and hackers in the game, since it was so cheap. Reporting doesn't even work at all, facing same player using hack every day.",2026-06-08 04:36:05,2026-06-08 04:36:05,False,0,1,0.5,0,True,False,False
570,227463778,76561199818276034,1,72,0,russian,"говнище
",2026-06-08 04:35:23,2026-06-08 04:35:23,False,2,0,0.52164006233215332,0,True,False,False
570,227463159,76561198361386866,1,316271,10,spanish,Es lo maximo y espero que salga el dota3,2026-06-08 04:19:33,2026-06-08 04:19:33,True,0,0,0.5,0,True,False,False
570,227463141,76561199179510182,1,337847,1030,russian,хорошая игра,2026-06-08 04:19:04,2026-06-08 04:19:04,True,0,0,0.486111104488372803,0,True,False,False
570,227462693,76561199581197935,3,788,465,russian,"мне сказали что мой папа увяз в бетоне
остроумно",2026-06-08 04:08:01,2026-06-08 04:08:01,True,1,0,0.513888895511627197,0,True,False,False
570,227462061,76561199108060540,5,193,0,russian,Как управлять камерой?!,2026-06-08 03:52:45,2026-06-08 03:52:45,True,0,1,0.5,1,True,False,False
570,227461851,76561198852982366,3,64043,2122,english,AWESOME,2026-06-08 03:48:29,2026-06-08 03:48:29,True,0,0,0.5,0,True,False,False
570,227461501,76561198840268649,1,4042,226,schinese,666,2026-06-08 03:40:28,2026-06-08 03:40:28,True,0,0,0.5,0,True,False,False
570,227461426,76561199199823279,23,867,867,english,รักโดต้า,2026-06-08 03:38:23,2026-06-08 03:38:23,True,0,0,0.5,0,True,False,False
570,227461253,76561198039176869,2,654030,9226,english,"This game is complete ♥♥♥♥ and stupid, don't play the game... it will ruin your mental health. 5/5 stars",2026-06-08 03:34:14,2026-06-08 03:34:14,True,0,0,0.5,0,True,False,False
570,227460950,76561199241023802,2,480,0,russian,"Замечательная игра, всем советую",2026-06-08 03:27:19,2026-06-08 03:27:19,False,1,0,0.508196711540222168,0,True,False,False
570,227460707,76561198132598818,2,386727,1927,english,เกมส์ไม่บาลานซ์ในการจัดผู้เล่น,2026-06-08 03:21:32,2026-06-08 03:21:32,False,0,0,0.5,0,True,False,False
570,227460532,76561199485607171,1,270027,188,russian,система поряды бомба,2026-06-08 03:17:16,2026-06-08 03:17:16,True,0,0,0.5,0,True,False,False
570,227460263,76561199190989271,3,62573,10254,russian,ох зря я туда полез,2026-06-08 03:10:37,2026-06-08 03:10:37,True,1,0,0.513888895511627197,0,True,False,False
570,227459874,76561198974635673,2,28865,0,english,.,2026-06-08 03:01:47,2026-06-08 03:01:47,True,0,0,0.5,0,True,False,False
570,227459295,76561199177701716,2,181,0,russian,"Сыграл всего одну игру, после чего достаточно много узнал про свою родную и смог подтянуть свои познания в английском языке. (Игрушку рекомендую)
(✿◠‿◠)",2026-06-08 02:48:56,2026-06-08 08:23:02,True,1,0,0.513888895511627197,0,True,False,False
570,227459281,76561198207317556,1,298966,8918,english,olok,2026-06-08 02:48:39,2026-06-08 02:48:39,True,0,0,0.5,0,True,False,False
570,227459122,76561199087899963,2,57856,39,spanish,"GOOODDDDDD
}",2026-06-08 02:45:22,2026-06-08 02:45:22,True,0,0,0.5,0,True,False,False
570,227459094,76561198120569542,1,279170,0,english,The Dota 2 community is great because it helps me stay focused on my schoolwork.,2026-06-08 02:44:53,2026-06-08 02:44:53,True,0,0,0.5,0,True,False,False
570,227458549,76561198115206839,1,134194,3685,brazilian,lixo dce jogo,2026-06-08 02:32:48,2026-06-08 02:32:48,False,0,0,0.5,0,True,False,False
570,227458430,76561199296020135,2,41961,2881,russian,залупа пидорская,2026-06-08 02:30:19,2026-06-08 02:30:19,True,0,0,0.5,0,True,False,False
570,227458056,76561198892914727,1,38265,1099,russian,говно поел,2026-06-08 02:22:13,2026-06-08 02:22:13,True,0,0,0.5,0,True,False,False
570,227457622,76561199481048221,1,3415,3415,russian,♥♥♥♥♥ полная,2026-06-08 02:12:50,2026-06-08 02:12:50,False,0,0,0.5,0,True,False,False
570,227457478,76561199214653943,9,1617,0,russian,1,2026-06-08 02:09:42,2026-06-08 02:09:48,True,0,0,0.5,0,True,False,False
570,227457278,76561198704215598,1,3460,1859,russian,меня отъебал праймал бист,2026-06-08 02:04:52,2026-06-08 02:04:52,True,0,0,0.5,0,True,False,False
570,227457047,76561199231361250,2,91112,1055,russian,"через 5 часов ЕГЭ по математике, дота говорит что пвз озон лучше",2026-06-08 01:59:50,2026-06-08 01:59:50,True,0,0,0.5,0,True,False,False
570,227456552,76561198336679061,11,299769,61,english,"awful matchmaking, behavior score system is nightmare, waiting for match sometimes can be 30-40 min",2026-06-08 01:48:39,2026-06-08 01:48:39,False,0,0,0.5,0,True,False,False
570,227455684,76561198260706069,1,700968,2194,latam,Acá descubres que el tumor del mundo es Perú,2026-06-08 01:29:27,2026-06-08 01:29:27,True,0,0,0.5,0,True,False,False
570,227455099,76561199225403853,4,1193,512,russian,прикольно учится хочу заебись играть,2026-06-08 01:16:26,2026-06-08 01:16:26,True,0,0,0.5,0,True,False,False
570,227454633,76561199549628425,9,977,930,russian,idk,2026-06-08 01:06:19,2026-06-08 01:06:19,True,0,0,0.5,0,True,False,False
570,227453659,76561198266212801,1,324550,1196,spanish,gg,2026-06-08 00:45:11,2026-06-08 00:45:11,True,0,0,0.5,0,True,False,False
570,227453145,76561199083149318,3,4230,2146,russian,"да
",2026-06-08 00:33:37,2026-06-08 00:33:37,True,0,0,0.5,0,True,False,False
570,227452989,76561199161856476,14,1660,1071,english,hard but good,2026-06-08 00:30:25,2026-06-08 00:30:25,True,0,0,0.5,0,True,False,False
570,227452595,76561199820873630,1,136268,4860,russian,"нравится игра только в нее и играю
",2026-06-08 00:21:38,2026-06-08 00:21:38,True,0,0,0.5,0,True,False,False
570,227451930,76561198734959347,2,12003,1995,brazilian,"perdi acesso a minha conta antiga steam devido a um problema no meu email, criei uma conta nova para poder jogar dota, completei as 100 horas exigidas porem quando vou joinar competitivo fico quase 1 hora na fila e nada.",2026-06-08 00:06:41,2026-06-08 00:06:41,False,1,0,0.523809552192687988,0,True,False,False
570,227451837,76561199376194158,1,3015,0,russian,"♥♥♥♥♥
",2026-06-08 00:04:51,2026-06-08 00:04:51,True,0,0,0.5,0,True,False,False
570,227451685,76561199534326308,2,60226,1399,russian,"худшая игра, как в такое играть можно
",2026-06-08 00:01:37,2026-06-08 00:01:37,False,0,0,0.5,0,True,False,False
570,227451504,76561199815224793,2,70554,2476,russian,♥♥♥♥♥,2026-06-07 23:57:54,2026-06-07 23:57:54,False,0,0,0.5,0,True,False,False
570,227451453,76561198857322199,4,79633,1100,russian,"Штош, прекрасная игра, если вы сирота и хотите побольше узнать о своей родне, то игра для вас. Люди с 8к+ вежливости, вам во сколько завтра на маникюр?",2026-06-07 23:56:44,2026-06-07 23:56:44,True,0,0,0.5,0,True,False,False
570,227450906,76561198780864341,1,197973,31,russian,чуть чуть,2026-06-07 23:45:18,2026-06-07 23:45:18,True,0,0,0.5,0,True,False,False
570,227450769,76561199200185249,5,12439,2183,russian,♥♥♥♥♥,2026-06-07 23:42:50,2026-06-07 23:42:50,False,1,0,0.5,0,True,False,False
570,227450608,76561198169282141,1,338237,6938,russian,ИГРА ДЕРЬМА ЕБАННОГО,2026-06-07 23:39:13,2026-06-07 23:39:13,False,1,0,0.5,0,True,False,False
570,227450445,76561199119733744,1,225293,1042,russian,"чучуть поиграл,не понял че делать-удалил",2026-06-07 23:36:08,2026-06-07 23:36:08,False,2,0,0.523809552192687988,0,True,False,False
570,227450221,76561199866803313,1,17797,2297,russian,игра дерьма не советую,2026-06-07 23:31:15,2026-06-07 23:31:15,False,1,0,0.5,0,True,False,False
570,227450008,76561199230413562,2,2316,1962,russian,"кагда играеш в эту игру чувствуеш как уровинь айкю падаит а ищо ты никаво не трогаиш и из ниоткуда телепартируится тинкер и начинает петь бабушка думаит я умру
корочи игра топ всем советую!!!!!!!!!!!!!!!!
upd: папа вернись в семью=(",2026-06-07 23:27:18,2026-06-07 23:34:03,True,0,0,0.5,0,True,False,False
570,227449535,76561198835513424,41,1118,1118,english,Somehow in a game where you get banned for leaving even casual match making there is a leaver EVERY single game.,2026-06-07 23:17:05,2026-06-07 23:17:05,False,0,0,0.476190477609634399,0,True,False,False
570,227448482,76561199387021801,1,60079,2260,russian,"♥♥♥♥♥ 
",2026-06-07 22:57:42,2026-06-07 22:57:42,True,0,0,0.5,0,True,False,False
570,227448348,76561198161688657,2,12922,616,english,one of the best game ever.,2026-06-07 22:55:03,2026-06-07 22:55:03,True,0,0,0.5,0,True,False,False
570,227448286,76561199085811289,3,7658,0,ukrainian,norm,2026-06-07 22:53:47,2026-06-07 22:53:47,True,0,0,0.5,0,True,False,False
570,227448245,76561198698685435,1,173,128,ukrainian,"The game can be demanding, but that's part of what makes it enjoyable. I don't play it often these days, though I still come back for a few matches now and then.",2026-06-07 22:52:50,2026-06-07 22:52:50,True,0,0,0.5,0,True,False,False
570,227448230,76561199059573645,1,16858,4992,english,"fix your ♥♥♥♥♥♥♥ matchmaking
playing 12+ 1v5 games in a row with all the same 40% wr degenerates on my side and teams almost unshuffled
this is not fair, interesting, balanced or anything else falling into good
this is pure ♥♥♥♥♥♥♥, don't want to be a part of your personal army helping buyer apes win

not even mentioning current behavior system which is probably more the reason for such cancerous grouping",2026-06-07 22:52:26,2026-06-07 23:07:34,False,2,0,0.523809552192687988,0,True,False,False
570,227447342,76561199196779732,24,7540,1621,russian,хуже игры не придумать,2026-06-07 22:35:47,2026-06-07 22:35:47,True,0,0,0.5,0,True,False,False
570,227446859,76561199427416436,5,38424,1881,russian,"гопоо
",2026-06-07 22:27:32,2026-06-07 22:27:32,True,0,0,0.5,0,True,False,False
570,227446425,76561198174769061,1,291475,0,russian,♥♥♥♥ 67 52 42 4 69,2026-06-07 22:20:47,2026-06-07 22:20:47,True,0,0,0.5,0,True,False,False
570,227445696,76561198986284434,5,1652,174,russian,сосисоны,2026-06-07 22:09:02,2026-06-07 22:09:02,False,0,0,0.5,0,True,False,False
570,227445618,76561199445392704,1,323,103,english,hard but once you get into to it very fun,2026-06-07 22:07:34,2026-06-07 22:07:34,True,0,0,0.5,1,True,False,False
570,227445306,76561199468847360,1,163715,3785,russian,"дерьмо ♥♥♥♥♥♥♥, не играбельное
",2026-06-07 22:01:24,2026-06-07 22:01:24,True,0,0,0.5,0,True,False,False
570,227445268,76561199813515437,7,453,453,russian,К сожалению семья осталась и до сих пор нравится противоположный пол(дiвчата),2026-06-07 22:00:42,2026-06-07 22:00:42,True,0,0,0.5,0,True,False,False
570,227445222,76561199179131155,3,335863,0,russian,1,2026-06-07 21:59:56,2026-06-07 21:59:56,True,0,0,0.5,0,True,False,False
570,227445148,76561198207892461,1,12610,169,spanish,LIKE,2026-06-07 21:58:26,2026-06-07 21:58:26,True,0,0,0.5,0,True,False,False
570,227444705,76561198693364821,1,23,23,russian,"мне сказали что мою маму *****, обидно :(",2026-06-07 21:51:09,2026-06-07 21:51:09,True,1,0,0.523809552192687988,0,True,False,False
570,227444256,76561199592644540,1,2051,1230,russian,не играйте игра слишком плохая как веномансер,2026-06-07 21:43:12,2026-06-07 21:43:12,True,0,0,0.5,0,True,False,False
570,227444056,76561199244416245,2,60120,908,russian,"♥♥♥♥♥♥ ♥♥♥♥♥,исполнилось 1000 лет,за эти века я узнал что у меня есть огромная семья и два папы и две мамы и одна сестра,я научился ♥♥♥♥♥ шину,после чего меня запинали ножками,у меня появился гной на пальце,мои кенты хуесосили в доте,когда у меня появились деньги я проебал их на кейсы 56 тысяч 9009-это число означает сколько было у меня половых актов,в доте я познакомился со своей будущей женой, её зовут Алек,когда у меня появилась тумбочка,и окно я отдал их Геннадию; Геннадий самый лучший мой союзник,он всегда кинет меня в биде,всегда сломает мне колени и шмотки,я очень люблю игру Дота 2 и не когда не обменял ее на league of legends,когда у меня появятся дети,я научу их сосать член как я в доте,я надеюсь у каждого останутся воспоминания о такой ♥♥♥♥♥♥ помойки,как Дота 2,после 67 поломоных мышек и 5 моих сломанных ебальников от бати и пальцев я понял что я канеки кен 1000-7 я умер в нутри и я чмо ломаю себе пальци по ночам,меня пиздят ногами сут мне в уши и я хочу сдохнуть",2026-06-07 21:39:58,2026-06-07 21:39:58,True,1,0,0.523809552192687988,2,True,False,False
570,227443956,76561199855529701,1,126808,3308,russian,не играйте в это страшная игра,2026-06-07 21:38:23,2026-06-07 21:38:23,False,0,0,0.5,0,True,False,False
570,227443954,76561198722503318,1,13098,1569,russian,норм,2026-06-07 21:38:23,2026-06-07 21:38:23,True,0,0,0.5,0,True,False,False
