game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,vader_voted_match
Age of Empires IV,Strateji,买了两年打完战役后就没玩了。突然有一天朋友问要不要来一盘，然后我们3个人打3个中等AI打得汗流浃背。。。我不信邪自己又去试了试，然后天就亮了。不知不觉打了三周了，今天终于打过了炼狱的AI，心愿已了。PVP我应该还是不会打的，太累了。偶尔一起打打电脑倒是不错。只能说现在RTS的选择还是太少了，要么玩这个要么就星际2了。,True,2026-06-06 12:44:21,schinese,9066,买了两年打完战役后就没玩了 突然有一天朋友问要不要来一盘 然后我们3个人打3个中等AI打得汗流浃背 我不信邪自己又去试了试 然后天就亮了 不知不觉打了三周了 今天终于打过了炼狱的AI 心愿已了 PVP我应该还是不会打的 太累了 偶尔一起打打电脑倒是不错 只能说现在RTS的选择还是太少了 要么玩这个要么就星际2了,schinese,I bought it two years ago and stopped playing after completing the campaign. Suddenly one day a friend asked me if I wanted to play. Then the three of us played three medium AIs and were sweating. I didn’t believe it and tried it again. Then it was dawn. I have been playing for three weeks without knowing it. Today I finally beat the AI ​​of Purgatory. My wish is fulfilled. I probably won’t play PVP. It’s too tiring. It’s good to play on the computer together occasionally. I can only say that there are still too few choices for RTS now. Either play this or StarCraft 2.,0.015,0.767,0.217,0.9694,positive,1
Age of Empires IV,Strateji,"Recién instalado, abro el juego para jugar una maldita campaña singleplayer y resulta que los servers llevan caídos varios días y sin conexión no podes jugar ni el singleplayer.
Una falta de respeto hacia el consumidor, pirateen todo muchachos.",False,2026-05-29 19:41:37,latam,121,"Recién instalado, abro el juego para jugar una maldita campaña singleplayer y resulta que los servers llevan caídos varios días y sin conexión no podes jugar ni el singleplayer. Una falta de respeto hacia el consumidor, pirateen todo muchachos.",latam,"Freshly installed, I open the game to play a damn singleplayer campaign and it turns out that the servers have been down for several days and without connection you can't even play the singleplayer. A lack of respect for the consumer, pirate everything guys.",0.137,0.757,0.107,-0.1371,negative,1
Age of Empires IV,Strateji,"Not recommended for purchase .
1. NO RANKED SYSTEM ( If anyone leaves from your team whether its first minute or 35 minute doesnt matter you still lose Ranked points)  and no penalty or something similar you can join ranked game again and leave again and you can spam it and NOBODY WILL CARE ABOUT IT. Reached out to support they don't plan to change anything first  they are working on more DLC (THAT MEANS MORE $$) . 
2. there are several cheaters maybe from 40 play 1. 
3.  if you still buy this game play casual.
4. you see chinese , japanese  or any asian names leave game until it starts 
5. there is no leave button from searching so you should quit from the game by alt + f4.
 638,1 Hrs was playing but played 5 match and 2 of them team just leave nobody cares about anything. 
Good luck to anyone who will buy this game be prepared you can spam Ranked , join leave join leave and you wont get any penalties ( like you can't join the match ) but everyone will lose Points who left + who didnt leave but lose.",False,2026-05-12 15:04:31,english,41567,"Not recommended for purchase . 1. NO RANKED SYSTEM ( If anyone leaves from your team whether its first minute or 35 minute doesnt matter you still lose Ranked points) and no penalty or something similar you can join ranked game again and leave again and you can spam it and NOBODY WILL CARE ABOUT IT. Reached out to support they don't plan to change anything first they are working on more DLC (THAT MEANS MORE ) . 2. there are several cheaters maybe from 40 play 1. 3. if you still buy this game play casual. 4. you see chinese , japanese or any asian names leave game until it starts 5. there is no leave button from searching so you should quit from the game by alt f4. 638,1 Hrs was playing but played 5 match and 2 of them team just leave nobody cares about anything. Good luck to anyone who will buy this game be prepared you can spam Ranked , join leave join leave and you wont get any penalties ( like you can't join the match ) but everyone will lose Points who left who didnt leave but lose.",english,"Not recommended for purchase . 1. NO RANKED SYSTEM ( If anyone leaves from your team whether its first minute or 35 minute doesnt matter you still lose Ranked points) and no penalty or something similar you can join ranked game again and leave again and you can spam it and NOBODY WILL CARE ABOUT IT. Reached out to support they don't plan to change anything first they are working on more DLC (THAT MEANS MORE ) . 2. there are several cheaters maybe from 40 play 1. 3. if you still buy this game play casual. 4. you see chinese , japanese or any asian names leave game until it starts 5. there is no leave button from searching so you should quit from the game by alt f4. 638,1 Hrs was playing but played 5 match and 2 of them team just leave nobody cares about anything. Good luck to anyone who will buy this game be prepared you can spam Ranked , join leave join leave and you wont get any penalties ( like you can't join the match ) but everyone will lose Points who left who didnt leave but lose.",0.108,0.693,0.2,0.9695,positive,0
Age of Empires IV,Strateji,"Age of Empires 4 is an RTS game that has two pillars at its core: competitive PvP and presentation.

Now that doesn’t mean that its single player isn’t good, it’s just that after putting many hours into this game you get the sense that it was made from the ground up with multiplayer as its focus. Be it how the civs play differently enough, how the map resources/exploration and the rock-paper-scissors gameplay of classic AoE is done to interact asymmetrically, unit balance, win conditions etc. And then you factor in the presentation of the civs, how each one has its own architecture and unit skins without sacrificing readability (a really hard thing to do btw), how many voice lines a unit has, and how the music that is unique for every civ that also changes depending on the Age mechanic or if you are in combat or not. This game has so many good things going for it, it’s absurd that they spared no expense and it shows.

That awesome presentation also trickles down to the single player campaign as after each mission you get documentaries about different things like how castles were made or what crossbow or horse breed did the Mongols use. They have insane quality and probably cost a fortune but are very much appreciated. Unfortunately the mission themselves while good enough to play are a tad bit forgettable as they lack character focus and they too play out as documentaries (which is boring in a way). I suspect that the campaign was used to introduce the player to mechanics and to generally show off the game and that’s a good thing, but you can definitely do that while offering something like the Fountain of Youth in AoE III. 20 years later I still remember it due to good characterization and voice acting even if it had a B movie plotline. So in the end the campaign is serviceable, which is good enough for AoE 4 as it caters mainly to multiplayer.

A none issue I have with this game is that water battles feel bland (and goofy looking) lacking the fluidity of land combat, but you can ban out water maps anyway. Also I feel like performance is lacking as I seem to have to restart the game after an hour or so or the game menu will feel unresponsive probably due to memory leak. Another issue is that 1/20 games will crash to desktop without even having a way to reconnect to the game so be prepared for loss of time and progress (which matters a lot!) along with rank (if that even matters to you) and of course, the game struggles a bit to run when unit count gets rather big - BUT I play on a laptop and the game DOES require a 3.6ghz processor so be mindful of that. Lastly ladder games are filled with cheaters. In the 3 months that I tried my hand on multiplayer I've been blatantly maphacked on, I've had people bug abusing spawning 30 units in a second and also had my civ pick swapped in selection (to a DLC civ that I hadn't purchased so that was funny). And lately the servers seem to be down half the time. But hey, name a multiplayer game without issues and honestly while my ladder experience was middling, I acknowledge that the devs do seem to try and fix things - like banning cheaters or patching abusable bugs - but are rather slow. Your milage may vary.

Even with all that I still recommending it though, as I believe the core of this game is just too good to pass up. The DLC also offer more single player (and the new one has characterization), more maps and civs and in general the developers move to the right direction with their releases. If you are interested in an RTS with incredible potential that also feels like a modern classic definitely try playing Age of Empires 4.",True,2026-05-12 12:01:19,english,25545,"Age of Empires 4 is an RTS game that has two pillars at its core competitive PvP and presentation. Now that doesn t mean that its single player isn t good, it s just that after putting many hours into this game you get the sense that it was made from the ground up with multiplayer as its focus. Be it how the civs play differently enough, how the map resources exploration and the rock-paper-scissors gameplay of classic AoE is done to interact asymmetrically, unit balance, win conditions etc. And then you factor in the presentation of the civs, how each one has its own architecture and unit skins without sacrificing readability (a really hard thing to do btw), how many voice lines a unit has, and how the music that is unique for every civ that also changes depending on the Age mechanic or if you are in combat or not. This game has so many good things going for it, it s absurd that they spared no expense and it shows. That awesome presentation also trickles down to the single player campaign as after each mission you get documentaries about different things like how castles were made or what crossbow or horse breed did the Mongols use. They have insane quality and probably cost a fortune but are very much appreciated. Unfortunately the mission themselves while good enough to play are a tad bit forgettable as they lack character focus and they too play out as documentaries (which is boring in a way). I suspect that the campaign was used to introduce the player to mechanics and to generally show off the game and that s a good thing, but you can definitely do that while offering something like the Fountain of Youth in AoE III. 20 years later I still remember it due to good characterization and voice acting even if it had a B movie plotline. So in the end the campaign is serviceable, which is good enough for AoE 4 as it caters mainly to multiplayer. A none issue I have with this game is that water battles feel bland (and goofy looking) lacking the fluidity of land combat, but you can ban out water maps anyway. Also I feel like performance is lacking as I seem to have to restart the game after an hour or so or the game menu will feel unresponsive probably due to memory leak. Another issue is that 1 20 games will crash to desktop without even having a way to reconnect to the game so be prepared for loss of time and progress (which matters a lot!) along with rank (if that even matters to you) and of course, the game struggles a bit to run when unit count gets rather big - BUT I play on a laptop and the game DOES require a 3.6ghz processor so be mindful of that. Lastly ladder games are filled with cheaters. In the 3 months that I tried my hand on multiplayer I've been blatantly maphacked on, I've had people bug abusing spawning 30 units in a second and also had my civ pick swapped in selection (to a DLC civ that I hadn't purchased so that was funny). And lately the servers seem to be down half the time. But hey, name a multiplayer game without issues and honestly while my ladder experience was middling, I acknowledge that the devs do seem to try and fix things - like banning cheaters or patching abusable bugs - but are rather slow. Your milage may vary. Even with all that I still recommending it though, as I believe the core of this game is just too good to pass up. The DLC also offer more single player (and the new one has characterization), more maps and civs and in general the developers move to the right direction with their releases. If you are interested in an RTS with incredible potential that also feels like a modern classic definitely try playing Age of Empires 4.",english,"Age of Empires 4 is an RTS game that has two pillars at its core competitive PvP and presentation. Now that doesn t mean that its single player isn t good, it s just that after putting many hours into this game you get the sense that it was made from the ground up with multiplayer as its focus. Be it how the civs play differently enough, how the map resources exploration and the rock-paper-scissors gameplay of classic AoE is done to interact asymmetrically, unit balance, win conditions etc. And then you factor in the presentation of the civs, how each one has its own architecture and unit skins without sacrificing readability (a really hard thing to do btw), how many voice lines a unit has, and how the music that is unique for every civ that also changes depending on the Age mechanic or if you are in combat or not. This game has so many good things going for it, it s absurd that they spared no expense and it shows. That awesome presentation also trickles down to the single player campaign as after each mission you get documentaries about different things like how castles were made or what crossbow or horse breed did the Mongols use. They have insane quality and probably cost a fortune but are very much appreciated. Unfortunately the mission themselves while good enough to play are a tad bit forgettable as they lack character focus and they too play out as documentaries (which is boring in a way). I suspect that the campaign was used to introduce the player to mechanics and to generally show off the game and that s a good thing, but you can definitely do that while offering something like the Fountain of Youth in AoE III. 20 years later I still remember it due to good characterization and voice acting even if it had a B movie plotline. So in the end the campaign is serviceable, which is good enough for AoE 4 as it caters mainly to multiplayer. A none issue I have with this game is that water battles feel bland (and goofy looking) lacking the fluidity of land combat, but you can ban out water maps anyway. Also I feel like performance is lacking as I seem to have to restart the game after an hour or so or the game menu will feel unresponsive probably due to memory leak. Another issue is that 1 20 games will crash to desktop without even having a way to reconnect to the game so be prepared for loss of time and progress (which matters a lot!) along with rank (if that even matters to you) and of course, the game struggles a bit to run when unit count gets rather big - BUT I play on a laptop and the game DOES require a 3.6ghz processor so be mindful of that. Lastly ladder games are filled with cheaters. In the 3 months that I tried my hand on multiplayer I've been blatantly maphacked on, I've had people bug abusing spawning 30 units in a second and also had my civ pick swapped in selection (to a DLC civ that I hadn't purchased so that was funny). And lately the servers seem to be down half the time. But hey, name a multiplayer game without issues and honestly while my ladder experience was middling, I acknowledge that the devs do seem to try and fix things - like banning cheaters or patching abusable bugs - but are rather slow. Your milage may vary. Even with all that I still recommending it though, as I believe the core of this game is just too good to pass up. The DLC also offer more single player (and the new one has characterization), more maps and civs and in general the developers move to the right direction with their releases. If you are interested in an RTS with incredible potential that also feels like a modern classic definitely try playing Age of Empires 4.",0.075,0.806,0.119,0.9832,positive,1
Age of Empires IV,Strateji,祖传代码越优化越垃圾，动不动局内闪退，各种卡顿。DLC是越做越垃圾的，价格是越卖越贵的,False,2026-05-15 15:10:56,schinese,75228,祖传代码越优化越垃圾 动不动局内闪退 各种卡顿 DLC是越做越垃圾的 价格是越卖越贵的,schinese,"The more optimized the ancestral code is, the more rubbish it becomes. In-game crashes occur frequently and various lags occur. DLC becomes more rubbish as it is made, and the price becomes more expensive as it is sold.",0.06,0.861,0.079,0.2006,positive,0
Age of Empires IV,Strateji,"真垃圾！更新完了之后，之前的自定义战役存档还不能用了！
另外，为啥我直接从第四时代开始，朝代再也没法变化了。策划脑袋被驴踢了是吧？",False,2026-05-14 10:29:34,schinese,1514,真垃圾 更新完了之后 之前的自定义战役存档还不能用了 另外 为啥我直接从第四时代开始 朝代再也没法变化了 策划脑袋被驴踢了是吧,schinese,"It’s really rubbish. After the update, the previous custom campaign saves can no longer be used. Also, why did I start directly from the fourth era? The dynasties can no longer change. The planning head was kicked by a donkey, right?",0.109,0.891,0.0,-0.5803,negative,1
Age of Empires IV,Strateji,"Viel zu teure DLCs. Das Spiel ruckelt auf meinem nagelneuen PC mit RTX 5060 und 32 GB Arbeitsspeicher.  Für mich unspielbar und maßlos überteuert. Und es ist sicher nicht meine Aufgabe als Nutzer das Problem selbst zu lösen.  Wenn ich ein neues Auto kaufe ist auch der Hersteller dafür verantwortlich, das es mängelfrei ist und nicht der Fahrer.",False,2026-06-03 12:19:00,german,3179,"Viel zu teure DLCs. Das Spiel ruckelt auf meinem nagelneuen PC mit RTX 5060 und 32 GB Arbeitsspeicher. Für mich unspielbar und maßlos überteuert. Und es ist sicher nicht meine Aufgabe als Nutzer das Problem selbst zu lösen. Wenn ich ein neues Auto kaufe ist auch der Hersteller dafür verantwortlich, das es mängelfrei ist und nicht der Fahrer.",german,"Way too expensive DLC. The game stutters on my brand new PC with RTX 5060 and 32 GB of RAM. Unplayable and grossly overpriced for me. And it is certainly not my job as a user to solve the problem myself. If I buy a new car, the manufacturer is responsible for ensuring that it is free of defects and not the driver.",0.124,0.718,0.158,0.3818,positive,0
Age of Empires IV,Strateji,单排匹组排，黄金匹征服，把把抓壮丁。没人玩了就这么排是吧,False,2026-06-04 07:01:58,schinese,11143,单排匹组排 黄金匹征服 把把抓壮丁 没人玩了就这么排是吧,schinese,"Solo match ranking, golden match conquest, grasping the strong man, no one is playing, so let’s just queue like this, right?",0.082,0.634,0.284,0.6597,positive,0
Age of Empires IV,Strateji,傻逼游戏，更新排名根本进不去还扣分,False,2026-06-02 14:18:13,schinese,9209,傻逼游戏 更新排名根本进不去还扣分,schinese,Stupid game. I can’t even get into the updated rankings and points will be deducted.,0.195,0.805,0.0,-0.5267,negative,1
Age of Empires IV,Strateji,"更新完是真的烂啊，我就连了个手柄就强制进入了主机模式，而且没办法继续和PC联机。
现在彻底没法玩了。",False,2026-06-02 14:09:05,schinese,16942,更新完是真的烂啊 我就连了个手柄就强制进入了主机模式 而且没办法继续和PC联机 现在彻底没法玩了,schinese,It’s really bad after the update. I connected a controller and forced it into console mode. I can’t continue to connect with the PC and now I can’t play at all.,0.183,0.753,0.065,-0.659,negative,1
Age of Empires IV,Strateji,"Después de 5 años no han sido capaces de sacar a los españoles, la civilización que dominó el mundo en su tiempo.",False,2026-06-08 14:11:47,spanish,52394,"Después de 5 años no han sido capaces de sacar a los españoles, la civilización que dominó el mundo en su tiempo.",spanish,"After 5 years they have not been able to remove the Spanish, the civilization that dominated the world in their time.",0.0,1.0,0.0,0.0,neutral,1
Age of Empires IV,Strateji,"questo gioco mi è piaciuto moltissimo e mi è piaciuto molto il fatto che si può giocare anche con gli amici. I popoli sono molto interessanti e divertenti da usare, tuttavia molti giocatori prepotenti si arrabbiano con i propri alleati in chat che magari stanno facendo la loro prima partita, o avvolte capita che i propri alleati abbandonano svantaggiando gli altri giocatori. Comunque lo consiglio a tutti i giocatori alla quale piacciono i giochi di strategia",True,2026-06-08 08:42:23,italian,26879,"questo gioco mi è piaciuto moltissimo e mi è piaciuto molto il fatto che si può giocare anche con gli amici. I popoli sono molto interessanti e divertenti da usare, tuttavia molti giocatori prepotenti si arrabbiano con i propri alleati in chat che magari stanno facendo la loro prima partita, o avvolte capita che i propri alleati abbandonano svantaggiando gli altri giocatori. Comunque lo consiglio a tutti i giocatori alla quale piacciono i giochi di strategia",italian,"I really liked this game and I really liked the fact that you can also play with friends. Peoples are very interesting and fun to use, however many overbearing players get angry with their allies in chat who may be playing their first game, or sometimes it happens that their allies abandon, putting the other players at a disadvantage. However, I recommend it to all players who like strategy games",0.098,0.63,0.272,0.933,positive,1
Age of Empires IV,Strateji,"While it's no Age 2, it lives up to the Age of Empires name in my books. Worth playing, maybe wait for sales for the DLC. Crucible mode is a nice hold-out mode.
2 > AoM > 4 > 1 > 3.",True,2026-06-08 03:09:07,english,10294,"While it's no Age 2, it lives up to the Age of Empires name in my books. Worth playing, maybe wait for sales for the DLC. Crucible mode is a nice hold-out mode. 2 AoM 4 1 3.",english,"While it's no Age 2, it lives up to the Age of Empires name in my books. Worth playing, maybe wait for sales for the DLC. Crucible mode is a nice hold-out mode. 2 AoM 4 1 3.",0.052,0.796,0.152,0.5106,positive,1
Age of Empires IV,Strateji,"Prefiero AoE III, no me gusta la manera de animar ni la estetica de este durante la campaña, las historias me parecen meh podrian estar mejor contadas y pasar de una estetica realista a una de caricatura del juego rompe mucho la expectativa o inmersion, 

Me enamore de las campañas del age 3, y la mecanica de las cartas de la metropoli era algo a lo que estaba muy acostumbrado, recuerdo pasar ratos pensando en como hacer la mejor baraja, en diseñar varias para estar preparado segun el mapa, o tal vez contrincantes, me apena no tener esa dimensión extra, lo compre queriendo jugar más campañas despues de haber rejugado el 3 y rendirme del 2 (2013) por que los graficos no ayudan mucho ajaja, además de ser bastante mas lento a mi parecer que el 3? 

Aun asi acabe la mayoria de las campañas (no dlcs), creo me falta solo la ultima mision de 3 campañas pero perdi el interes en acabarlo, quiza lo haga en un tiempo muerto, pero sinceramente no me engancho y me saltaba las cinemáticas de lo poco que me importaba, 5/10, jugable, no al nivel de sus antecesores, no me he metido al multijugador asi que no tengo nada que opinar en ese aspecto, oh y las misiones de maestria esperaria que pudieras ir completandolas simultaneamente, es algo ridiculo que solo puedas progresar en los objetivos del nivel en el que estas, ej. jugue contra la ia para ver si me daban un escudo o algo y hice un objetivo (cazar con los rus o recolectar madera, no recuerdo) y gane la partida (que son 2 objetivos distintos) y solo me completo uno y el otro tuve que jugar de nuevo para progresar, mucho grindeo tener que hacerlos 1 a 1 sobre todo considerando que los siguientes niveles van siendo mas exigentes",False,2026-06-08 03:03:45,spanish,1965,"Prefiero AoE III, no me gusta la manera de animar ni la estetica de este durante la campaña, las historias me parecen meh podrian estar mejor contadas y pasar de una estetica realista a una de caricatura del juego rompe mucho la expectativa o inmersion, Me enamore de las campañas del age 3, y la mecanica de las cartas de la metropoli era algo a lo que estaba muy acostumbrado, recuerdo pasar ratos pensando en como hacer la mejor baraja, en diseñar varias para estar preparado segun el mapa, o tal vez contrincantes, me apena no tener esa dimensión extra, lo compre queriendo jugar más campañas despues de haber rejugado el 3 y rendirme del 2 (2013) por que los graficos no ayudan mucho ajaja, además de ser bastante mas lento a mi parecer que el 3? Aun asi acabe la mayoria de las campañas (no dlcs), creo me falta solo la ultima mision de 3 campañas pero perdi el interes en acabarlo, quiza lo haga en un tiempo muerto, pero sinceramente no me engancho y me saltaba las cinemáticas de lo poco que me importaba, 5 10, jugable, no al nivel de sus antecesores, no me he metido al multijugador asi que no tengo nada que opinar en ese aspecto, oh y las misiones de maestria esperaria que pudieras ir completandolas simultaneamente, es algo ridiculo que solo puedas progresar en los objetivos del nivel en el que estas, ej. jugue contra la ia para ver si me daban un escudo o algo y hice un objetivo (cazar con los rus o recolectar madera, no recuerdo) y gane la partida (que son 2 objetivos distintos) y solo me completo uno y el otro tuve que jugar de nuevo para progresar, mucho grindeo tener que hacerlos 1 a 1 sobre todo considerando que los siguientes niveles van siendo mas exigentes",spanish,"I prefer AoE III, I don't like the way it's animated or the aesthetics of it during the campaign, the stories seem like they could be better told and going from a realistic to a cartoon aesthetic of the game breaks the expectation or immersion a lot, I fell in love with the age 3 campaigns, and the mechanics of the metropolis cards was something I was very used to, I remember spending time thinking about how to make the best deck, about designing several to be prepared according to the map, or maybe opponents, I'm sorry not to have that extra dimension, I bought it wanting to play more campaigns after having replayed 3 and giving up on 2 (2013) because the graphics don't help much hahaha, in addition to being much slower in my opinion than 3? Even so, I finished most of the campaigns (not DLCs), I think I only need the last mission of 3 campaigns but I lost interest in finishing it, maybe I'll do it in a downtime, but honestly I'm not hooked and I skipped the cinematics as little as I cared, 5 10, playable, not at the level of its predecessors, I haven't gotten into multiplayer so I have nothing to say in that regard, oh and I would expect you to be able to complete the mastery missions simultaneously, it is somewhat ridiculous that you can only progress in the objectives of the level you are at, e.g. I played against the AI ​​to see if they would give me a shield or something and I did an objective (hunt with the Rus or collect wood, I don't remember) and I won the game (which are 2 different objectives) and I only completed one and the other I had to play again to progress, a lot of grinding having to do them 1 on 1 especially considering that the following levels are more demanding",0.041,0.837,0.122,0.9832,positive,0
Age of Empires IV,Strateji,"Você compra o jogo, mas é só uma demo, depois você tem que comprar mais R$ 200 reais de DLC, tem mais conteúdo pago do que o jogo base, empresa mercenária. Fora isso o jogo é bom",False,2026-06-07 21:07:54,brazilian,3462,"Você compra o jogo, mas é só uma demo, depois você tem que comprar mais R 200 reais de DLC, tem mais conteúdo pago do que o jogo base, empresa mercenária. Fora isso o jogo é bom",brazilian,"You buy the game, but it's just a demo, then you have to buy another R200 worth of DLC, it has more paid content than the base game, a mercenary company. Other than that the game is good",0.0,0.853,0.147,0.7351,positive,0
Age of Empires IV,Strateji,"This game dlcs are WAY to expensive for content granted. 

Game is too fast for a rts game.",False,2026-06-07 20:42:02,spanish,1906,This game dlcs are WAY to expensive for content granted. Game is too fast for a rts game.,spanish,This game dlcs are WAY to expensive for content granted. Game is too fast for a rts game.,0.0,0.895,0.105,0.25,positive,0
Age of Empires IV,Strateji,"Great game, my favorite out of the series. I'm DLC is still coming out for it.",True,2026-06-07 19:20:17,english,22968,"Great game, my favorite out of the series. I'm DLC is still coming out for it.",english,"Great game, my favorite out of the series. I'm DLC is still coming out for it.",0.0,0.664,0.336,0.7964,positive,1
Age of Empires IV,Strateji,"N'ayant jamais joué à un RTS, Age Of Empire était un nom que j'ai entendu 1000 fois étant petit. Je n'avais jamais osé m'y essayer : quelle erreur!",True,2026-06-07 17:36:12,french,3169,"N'ayant jamais joué à un RTS, Age Of Empire était un nom que j'ai entendu 1000 fois étant petit. Je n'avais jamais osé m'y essayer quelle erreur!",french,"Having never played an RTS, Age Of Empire was a name I heard 1000 times as a kid. I never dared to try it, what a mistake!",0.159,0.841,0.0,-0.5759,negative,0
Age of Empires IV,Strateji,"This game is all about History , The story was well narrated and the game play is beautiful, played this for the first time recommend it for sure!.",True,2026-06-07 15:15:33,english,272,"This game is all about History , The story was well narrated and the game play is beautiful, played this for the first time recommend it for sure!.",english,"This game is all about History , The story was well narrated and the game play is beautiful, played this for the first time recommend it for sure!.",0.0,0.581,0.419,0.9312,positive,1
Age of Empires IV,Strateji,"Tolles Game für alle, die auf Strategiespiele stehen. Allerdings kommt es mir so vor als wäre seit einem der letzten Updates der Schwierigkeitsgrad ""mittel"" etwas schwieriger geworden. Ansonsten top und würde ich immer wieder kaufen.",True,2026-06-07 14:35:35,german,7587,"Tolles Game für alle, die auf Strategiespiele stehen. Allerdings kommt es mir so vor als wäre seit einem der letzten Updates der Schwierigkeitsgrad ""mittel"" etwas schwieriger geworden. Ansonsten top und würde ich immer wieder kaufen.",german,"Great game for anyone who likes strategy games. However, it seems to me as if the difficulty level ""medium"" has become a little more difficult since one of the last updates. Otherwise great and I would buy it again and again.",0.095,0.693,0.212,0.7956,positive,1
Age of Empires IV,Strateji,"Just bought the game a month ago, used to be able to play on rog ally with desktop mode now after the update it forces me to play handheld mode which limits the game to 4 person maps. Also the new UI sucks, its the handheld device one. I’m not playing it till the devs do something about this, also a lot of people are complaining about this, update it and make it better or give our money back!",False,2026-06-07 10:47:57,english,5933,"Just bought the game a month ago, used to be able to play on rog ally with desktop mode now after the update it forces me to play handheld mode which limits the game to 4 person maps. Also the new UI sucks, its the handheld device one. I m not playing it till the devs do something about this, also a lot of people are complaining about this, update it and make it better or give our money back!",english,"Just bought the game a month ago, used to be able to play on rog ally with desktop mode now after the update it forces me to play handheld mode which limits the game to 4 person maps. Also the new UI sucks, its the handheld device one. I m not playing it till the devs do something about this, also a lot of people are complaining about this, update it and make it better or give our money back!",0.067,0.842,0.091,0.4767,positive,0
Age of Empires IV,Strateji,"DLCがなくても楽しめるいいゲーム
セールでかなり安く買えるので気になったらやってみてほしい",True,2026-06-07 10:38:43,japanese,2142,DLCがなくても楽しめるいいゲーム セールでかなり安く買えるので気になったらやってみてほしい,japanese,"It's a good game that you can enjoy even without DLC. You can buy it pretty cheap on sale, so if you're interested, give it a try.",0.0,0.652,0.348,0.9055,positive,1
Age of Empires IV,Strateji,"I was very sceptical at first, knowing that this game wasn't developed by the legendary Ensemble Studios, but I have to admit that Age of Empires IV has won me over. It is a fantastic RTS, playing and exploring it made me feel the same way I did when I first got my hands on AoE2 as a kid. The game feels balanced, fun and challenging. Each civ is unique and the historical accuracy and additional content are an added bonus for all the history nerds out there. Great game, hats off to Relic who managed to capture the 'Age of' series feel and took it to another level.",True,2026-06-07 07:55:48,english,6584,"I was very sceptical at first, knowing that this game wasn't developed by the legendary Ensemble Studios, but I have to admit that Age of Empires IV has won me over. It is a fantastic RTS, playing and exploring it made me feel the same way I did when I first got my hands on AoE2 as a kid. The game feels balanced, fun and challenging. Each civ is unique and the historical accuracy and additional content are an added bonus for all the history nerds out there. Great game, hats off to Relic who managed to capture the 'Age of' series feel and took it to another level.",english,"I was very sceptical at first, knowing that this game wasn't developed by the legendary Ensemble Studios, but I have to admit that Age of Empires IV has won me over. It is a fantastic RTS, playing and exploring it made me feel the same way I did when I first got my hands on AoE2 as a kid. The game feels balanced, fun and challenging. Each civ is unique and the historical accuracy and additional content are an added bonus for all the history nerds out there. Great game, hats off to Relic who managed to capture the 'Age of' series feel and took it to another level.",0.013,0.753,0.234,0.9853,positive,1
Age of Empires IV,Strateji,"Yes it is very fun and addictive to play, can never get bored of this game",True,2026-06-07 05:26:23,english,1350,"Yes it is very fun and addictive to play, can never get bored of this game",english,"Yes it is very fun and addictive to play, can never get bored of this game",0.0,0.533,0.467,0.8593,positive,1
Age of Empires IV,Strateji,"Good game, like AOE 2. But relies too much on DLCs to feel like a complete game.",True,2026-06-07 05:17:39,english,550,"Good game, like AOE 2. But relies too much on DLCs to feel like a complete game.",english,"Good game, like AOE 2. But relies too much on DLCs to feel like a complete game.",0.0,0.668,0.332,0.714,positive,1
Age of Empires IV,Strateji,打开游戏就崩溃，按几下界面就崩溃，到底是啥问题啊.........,False,2026-06-07 03:17:42,schinese,120,打开游戏就崩溃 按几下界面就崩溃 到底是啥问题啊.........,schinese,The game crashes when I open it. The interface crashes after a few clicks. What is the problem?......,0.137,0.863,0.0,-0.4019,negative,1
Age of Empires IV,Strateji,"Bon jeux je le recommanderai une fois la ranked équilibré, jouer avec des potes Argent contre Plat/Diamond qui ont 800H de temps de jeux de plus, je ne comprend pas comment c'est possible",False,2026-06-06 23:30:22,french,5323,"Bon jeux je le recommanderai une fois la ranked équilibré, jouer avec des potes Argent contre Plat Diamond qui ont 800H de temps de jeux de plus, je ne comprend pas comment c'est possible",french,"Good games I will recommend it once the ranked is balanced, play with friends Silver against Plat Diamond who have 800 hours more playing time, I don't understand how it's possible",0.0,0.619,0.381,0.9245,positive,0
Age of Empires IV,Strateji,"""Due to a recent update, saved game isn't available"" ...seriously....seriously...SERIUSLY",False,2026-06-06 23:14:25,english,693,"""Due to a recent update, saved game isn't available"" ...seriously....seriously...SERIUSLY",english,"""Due to a recent update, saved game isn't available"" ...seriously....seriously...SERIUSLY",0.0,0.763,0.237,0.4215,positive,0
