app_id,review_id,author_steamid,author_num_reviews,playtime_forever_min,playtime_last_2weeks_min,language,review,date_created,date_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,review_clean,detected_language,review_english
570,227469433,76561199817190177,2,33532,2619,russian,"Однажды моя мать ушла за хлебом, так у меня появился 2 папа",2026-06-08 07:06:18,2026-06-08 07:06:18,True,0,0,0.5,0,True,False,False,"Однажды моя мать ушла за хлебом, так у меня появился 2 папа",russian,"One day my mother went out to buy bread, so I got 2 dads"
570,227469393,76561199386345024,2,29897,1296,schinese,老游戏就是好,2026-06-08 07:05:17,2026-06-08 07:05:17,True,0,0,0.5,0,True,False,False,老游戏就是好,schinese,Old games are good
570,227469310,76561199379560431,5,26027,395,russian,можно осеменять свинку хэкс с шадоу финда,2026-06-08 07:02:50,2026-06-08 07:02:50,True,0,0,0.5,0,True,False,False,можно осеменять свинку хэкс с шадоу финда,russian,it is possible to inseminate a hex pig with Shadow Find
570,227469278,76561198433465164,1,61345,989,russian,"Если играть в кайф и не слушать других - вполне хорошая интелектуальная игра которая затягивает! Плюс к этому обновления присутствуют, кастомки интересные! Только Никто это читать всеровно не будет  О_о",2026-06-08 07:01:57,2026-06-08 07:01:57,True,0,0,0.5,0,True,False,False,"Если играть в кайф и не слушать других - вполне хорошая интелектуальная игра которая затягивает! Плюс к этому обновления присутствуют, кастомки интересные! Только Никто это читать всеровно не будет О_о",russian,"If you play for fun and don’t listen to others, it’s a pretty good intellectual game that’s addictive! Plus, there are updates, interesting customizations! But no one will read this at all O_o"
570,227469055,76561199623212134,1,14253,4989,russian,♥♥♥♥♥ ♥♥♥♥♥♥,2026-06-08 06:56:14,2026-06-08 06:56:14,True,0,0,0.5,0,True,False,False,,russian,
570,227469015,76561199688785266,1,3988,1663,russian,"зашел один раз мне понравилось,теперь каждый день захожу в нее,не заходите в эту игру никогда",2026-06-08 06:55:20,2026-06-08 06:55:20,True,0,0,0.5,0,True,False,False,"зашел один раз мне понравилось,теперь каждый день захожу в нее,не заходите в эту игру никогда",russian,"I went in once, I liked it, now I go into it every day, don’t go into this game ever"
570,227468898,76561199433772728,5,230,29,russian,побурмалдить можно,2026-06-08 06:52:22,2026-06-08 06:52:22,True,0,0,0.5,0,True,False,False,побурмалдить можно,russian,you can rant
570,227468786,76561198990053984,2,814,0,ukrainian,dota kall,2026-06-08 06:49:35,2026-06-08 06:49:46,True,0,0,0.5,0,True,False,False,dota kall,ukrainian,dota cold
570,227468714,76561199778208577,1,161619,871,russian,за то что роблокс заблокировали,2026-06-08 06:47:33,2026-06-08 06:47:33,False,1,0,0.5180723071098327,0,True,False,False,за то что роблокс заблокировали,russian,because roblox was blocked
570,227468614,76561198745698013,1,1361,1106,russian,игра хорошая но типы режут вены чтобы играть на инвокере и бан уебский,2026-06-08 06:44:55,2026-06-08 06:44:55,True,0,0,0.5,0,True,False,False,игра хорошая но типы режут вены чтобы играть на инвокере и бан уебский,russian,the game is good but the guys cut their veins to play on the inviter and get banned
570,227467942,76561198111478668,2,359085,1639,english,game is ass. still recommend,2026-06-08 06:26:13,2026-06-08 06:26:13,True,0,0,0.5,0,True,False,False,game is ass. still recommend,english,game is ass. still recommend
570,227467886,76561199235655080,7,484,185,russian,я не могу понять как играть,2026-06-08 06:24:53,2026-06-08 06:24:53,False,1,0,0.5180723071098327,0,True,False,False,я не могу понять как играть,russian,I can't figure out how to play
570,227467718,76561199756341394,1,49382,2902,russian,баны героев придумали 0iq люди :3,2026-06-08 06:20:16,2026-06-08 06:20:16,False,0,0,0.5,0,True,False,False,баны героев придумали 0iq люди 3,russian,hero bans were invented by 0iq people 3
570,227467640,76561197993761027,15,6060,1307,english,"unless you have 20 hours a day to study spreadsheets, analyze data, and read up on metas, you might as well be signing up to get your head caved in for 30+ minutes a match while 12 year olds yell at you. its definitely a kick you while your down game",2026-06-08 06:18:25,2026-06-08 06:18:25,False,0,0,0.5,0,True,False,False,"unless you have 20 hours a day to study spreadsheets, analyze data, and read up on metas, you might as well be signing up to get your head caved in for 30 minutes a match while 12 year olds yell at you. its definitely a kick you while your down game",english,"unless you have 20 hours a day to study spreadsheets, analyze data, and read up on metas, you might as well be signing up to get your head caved in for 30 minutes a match while 12 year olds yell at you. its definitely a kick you while your down game"
570,227467148,76561198058277464,3,6558,4084,german,OGRE MAGI :D hehehe,2026-06-08 06:05:47,2026-06-08 06:05:47,True,0,0,0.5,0,True,False,False,OGRE MAGI D hehehe,german,OGRE MAGI D hehehe
570,227466896,76561199377974661,1,63332,3474,russian,никогда не играйте в эту ♥♥♥♥♥,2026-06-08 05:58:29,2026-06-08 05:58:29,False,1,0,0.5057471394538879,0,True,False,False,никогда не играйте в эту,russian,never play this
570,227466786,76561199552868201,1,165684,3228,russian,Шобы габен скинчик выдал вкусный,2026-06-08 05:54:51,2026-06-08 05:54:51,True,0,1,0.5,0,True,False,False,Шобы габен скинчик выдал вкусный,russian,Gaben skinchik made a delicious shoby
570,227466612,76561199841960103,1,7681,427,russian,♥♥♥♥♥♥ ♥♥♥♥♥♥,2026-06-08 05:49:46,2026-06-08 05:49:46,True,1,0,0.5180723071098327,0,True,False,False,,russian,
570,227466431,76561198167690189,6,124967,845,english,learn a real skill instead of playing this game for 2000 hours,2026-06-08 05:44:59,2026-06-08 05:44:59,False,0,0,0.5,0,True,False,False,learn a real skill instead of playing this game for 2000 hours,english,learn a real skill instead of playing this game for 2000 hours
570,227465453,76561198694892709,1,2188,2188,russian,"говно не качайте
",2026-06-08 05:18:03,2026-06-08 05:18:03,True,0,0,0.5,0,True,False,False,говно не качайте,russian,don't download shit
570,227465130,76561198791267089,2,815,815,english,"hope the old player came back no need to wait 100 hour then can mmr 
",2026-06-08 05:10:08,2026-06-08 05:10:08,True,0,0,0.5,0,True,False,False,hope the old player came back no need to wait 100 hour then can mmr,english,hope the old player came back no need to wait 100 hour then can mmr
570,227464669,76561199830511788,2,2432,2184,russian,пропали родители и появились черные дяди,2026-06-08 04:58:13,2026-06-08 04:58:13,False,0,0,0.5,0,True,False,False,пропали родители и появились черные дяди,russian,parents disappeared and black uncles appeared
570,227464441,76561199344428921,1,60034,2413,russian,"проебал 1к часов своей жизни на эту помойку для свинов без личной жизни, впечатления отрицательные. Но играть я не брошу",2026-06-08 04:51:28,2026-06-08 04:51:28,True,1,0,0.5138888955116271,0,True,False,False,"проебал 1к часов своей жизни на эту помойку для свинов без личной жизни, впечатления отрицательные. Но играть я не брошу",russian,"I wasted 1k hours of my life on this garbage dump for pigs without a personal life, the impressions are negative. But I won't stop playing"
570,227464064,76561199194096364,1,195007,1700,spanish,mucho jugador que compra cuenta,2026-06-08 04:42:56,2026-06-08 04:42:56,False,0,0,0.5,0,True,False,False,mucho jugador que compra cuenta,spanish,many players who buy account
570,227463804,76561199654794903,2,5516,203,english,"Game is so bad right now, valve not doing anything with so many cheaters and hackers in the game, since it was so cheap. Reporting doesn't even work at all, facing same player using hack every day.",2026-06-08 04:36:05,2026-06-08 04:36:05,False,0,1,0.5,0,True,False,False,"Game is so bad right now, valve not doing anything with so many cheaters and hackers in the game, since it was so cheap. Reporting doesn't even work at all, facing same player using hack every day.",english,"Game is so bad right now, valve not doing anything with so many cheaters and hackers in the game, since it was so cheap. Reporting doesn't even work at all, facing same player using hack every day."
570,227463778,76561199818276034,1,72,0,russian,"говнище
",2026-06-08 04:35:23,2026-06-08 04:35:23,False,2,0,0.5216400623321533,0,True,False,False,говнище,russian,shit
570,227463159,76561198361386866,1,316271,10,spanish,Es lo maximo y espero que salga el dota3,2026-06-08 04:19:33,2026-06-08 04:19:33,True,0,0,0.5,0,True,False,False,Es lo maximo y espero que salga el dota3,spanish,It's the best and I hope Dota3 comes out
570,227463141,76561199179510182,1,337847,1030,russian,хорошая игра,2026-06-08 04:19:04,2026-06-08 04:19:04,True,0,0,0.4861111044883728,0,True,False,False,хорошая игра,russian,good game
570,227462693,76561199581197935,3,788,465,russian,"мне сказали что мой папа увяз в бетоне
остроумно",2026-06-08 04:08:01,2026-06-08 04:08:01,True,1,0,0.5138888955116271,0,True,False,False,мне сказали что мой папа увяз в бетоне остроумно,russian,they told me that my dad got stuck in concrete witty
570,227462061,76561199108060540,5,193,0,russian,Как управлять камерой?!,2026-06-08 03:52:45,2026-06-08 03:52:45,True,0,1,0.5,1,True,False,False,Как управлять камерой?!,russian,How to control the camera?!
570,227461851,76561198852982366,3,64043,2122,english,AWESOME,2026-06-08 03:48:29,2026-06-08 03:48:29,True,0,0,0.5,0,True,False,False,AWESOME,english,AWESOME
570,227461426,76561199199823279,23,867,867,english,รักโดต้า,2026-06-08 03:38:23,2026-06-08 03:38:23,True,0,0,0.5,0,True,False,False,ร กโดต า,english,ร กโดต า
570,227461253,76561198039176869,2,654030,9226,english,"This game is complete ♥♥♥♥ and stupid, don't play the game... it will ruin your mental health. 5/5 stars",2026-06-08 03:34:14,2026-06-08 03:34:14,True,0,0,0.5,0,True,False,False,"This game is complete and stupid, don't play the game... it will ruin your mental health. 5 5 stars",english,"This game is complete and stupid, don't play the game... it will ruin your mental health. 5 5 stars"
570,227460950,76561199241023802,2,480,0,russian,"Замечательная игра, всем советую",2026-06-08 03:27:19,2026-06-08 03:27:19,False,1,0,0.5081967115402221,0,True,False,False,"Замечательная игра, всем советую",russian,"Great game, I recommend it to everyone"
570,227460707,76561198132598818,2,386727,1927,english,เกมส์ไม่บาลานซ์ในการจัดผู้เล่น,2026-06-08 03:21:32,2026-06-08 03:21:32,False,0,0,0.5,0,True,False,False,เกมส ไม บาลานซ ในการจ ดผ เล น,english,เกมส ไม บาลานซ ในการจ ดผ เล น
570,227460532,76561199485607171,1,270027,188,russian,система поряды бомба,2026-06-08 03:17:16,2026-06-08 03:17:16,True,0,0,0.5,0,True,False,False,система поряды бомба,russian,system order bomb
570,227460263,76561199190989271,3,62573,10254,russian,ох зря я туда полез,2026-06-08 03:10:37,2026-06-08 03:10:37,True,1,0,0.5138888955116271,0,True,False,False,ох зря я туда полез,russian,oh I shouldn't have gone there
570,227459295,76561199177701716,2,181,0,russian,"Сыграл всего одну игру, после чего достаточно много узнал про свою родную и смог подтянуть свои познания в английском языке. (Игрушку рекомендую)
(✿◠‿◠)",2026-06-08 02:48:56,2026-06-08 08:23:02,True,1,0,0.5138888955116271,0,True,False,False,"Сыграл всего одну игру, после чего достаточно много узнал про свою родную и смог подтянуть свои познания в английском языке. (Игрушку рекомендую) ( )",russian,"I played only one game, after which I learned a lot about my native language and was able to improve my knowledge of the English language. (I recommend the toy) ( )"
570,227459122,76561199087899963,2,57856,39,spanish,"GOOODDDDDD
}",2026-06-08 02:45:22,2026-06-08 02:45:22,True,0,0,0.5,0,True,False,False,GOOODDDDDD,spanish,GOOODDDDDD
570,227459094,76561198120569542,1,279170,0,english,The Dota 2 community is great because it helps me stay focused on my schoolwork.,2026-06-08 02:44:53,2026-06-08 02:44:53,True,0,0,0.5,0,True,False,False,The Dota 2 community is great because it helps me stay focused on my schoolwork.,english,The Dota 2 community is great because it helps me stay focused on my schoolwork.
570,227458549,76561198115206839,1,134194,3685,brazilian,lixo dce jogo,2026-06-08 02:32:48,2026-06-08 02:32:48,False,0,0,0.5,0,True,False,False,lixo dce jogo,brazilian,garbage game
570,227458430,76561199296020135,2,41961,2881,russian,залупа пидорская,2026-06-08 02:30:19,2026-06-08 02:30:19,True,0,0,0.5,0,True,False,False,залупа пидорская,russian,fagot asshole
570,227458056,76561198892914727,1,38265,1099,russian,говно поел,2026-06-08 02:22:13,2026-06-08 02:22:13,True,0,0,0.5,0,True,False,False,говно поел,russian,ate shit
570,227457622,76561199481048221,1,3415,3415,russian,♥♥♥♥♥ полная,2026-06-08 02:12:50,2026-06-08 02:12:50,False,0,0,0.5,0,True,False,False,полная,russian,full
570,227457278,76561198704215598,1,3460,1859,russian,меня отъебал праймал бист,2026-06-08 02:04:52,2026-06-08 02:04:52,True,0,0,0.5,0,True,False,False,меня отъебал праймал бист,russian,Primal Beast fucked me
570,227457047,76561199231361250,2,91112,1055,russian,"через 5 часов ЕГЭ по математике, дота говорит что пвз озон лучше",2026-06-08 01:59:50,2026-06-08 01:59:50,True,0,0,0.5,0,True,False,False,"через 5 часов ЕГЭ по математике, дота говорит что пвз озон лучше",russian,"in 5 hours of the Unified State Exam in mathematics, Dota says that pvz ozone is better"
570,227456552,76561198336679061,11,299769,61,english,"awful matchmaking, behavior score system is nightmare, waiting for match sometimes can be 30-40 min",2026-06-08 01:48:39,2026-06-08 01:48:39,False,0,0,0.5,0,True,False,False,"awful matchmaking, behavior score system is nightmare, waiting for match sometimes can be 30-40 min",english,"awful matchmaking, behavior score system is nightmare, waiting for match sometimes can be 30-40 min"
570,227455684,76561198260706069,1,700968,2194,latam,Acá descubres que el tumor del mundo es Perú,2026-06-08 01:29:27,2026-06-08 01:29:27,True,0,0,0.5,0,True,False,False,Acá descubres que el tumor del mundo es Perú,latam,Here you discover that the tumor of the world is Peru
570,227455099,76561199225403853,4,1193,512,russian,прикольно учится хочу заебись играть,2026-06-08 01:16:26,2026-06-08 01:16:26,True,0,0,0.5,0,True,False,False,прикольно учится хочу заебись играть,russian,"it's fun to study, I want to play"
570,227452989,76561199161856476,14,1660,1071,english,hard but good,2026-06-08 00:30:25,2026-06-08 00:30:25,True,0,0,0.5,0,True,False,False,hard but good,english,hard but good
570,227452595,76561199820873630,1,136268,4860,russian,"нравится игра только в нее и играю
",2026-06-08 00:21:38,2026-06-08 00:21:38,True,0,0,0.5,0,True,False,False,нравится игра только в нее и играю,russian,I just like the game and play it
570,227451930,76561198734959347,2,12003,1995,brazilian,"perdi acesso a minha conta antiga steam devido a um problema no meu email, criei uma conta nova para poder jogar dota, completei as 100 horas exigidas porem quando vou joinar competitivo fico quase 1 hora na fila e nada.",2026-06-08 00:06:41,2026-06-08 00:06:41,False,1,0,0.5238095521926879,0,True,False,False,"perdi acesso a minha conta antiga steam devido a um problema no meu email, criei uma conta nova para poder jogar dota, completei as 100 horas exigidas porem quando vou joinar competitivo fico quase 1 hora na fila e nada.",brazilian,"I lost access to my old Steam account due to a problem with my email, I created a new account to be able to play Dota, I completed the 100 hours required but when I join competitively I wait almost 1 hour and nothing."
570,227451837,76561199376194158,1,3015,0,russian,"♥♥♥♥♥
",2026-06-08 00:04:51,2026-06-08 00:04:51,True,0,0,0.5,0,True,False,False,,russian,
570,227451685,76561199534326308,2,60226,1399,russian,"худшая игра, как в такое играть можно
",2026-06-08 00:01:37,2026-06-08 00:01:37,False,0,0,0.5,0,True,False,False,"худшая игра, как в такое играть можно",russian,"Worst game, how can you play this?"
570,227451453,76561198857322199,4,79633,1100,russian,"Штош, прекрасная игра, если вы сирота и хотите побольше узнать о своей родне, то игра для вас. Люди с 8к+ вежливости, вам во сколько завтра на маникюр?",2026-06-07 23:56:44,2026-06-07 23:56:44,True,0,0,0.5,0,True,False,False,"Штош, прекрасная игра, если вы сирота и хотите побольше узнать о своей родне, то игра для вас. Люди с 8к вежливости, вам во сколько завтра на маникюр?",russian,"Shtosh, a wonderful game, if you are an orphan and want to learn more about your family, then the game is for you. People with 8k politeness, what time do you have a manicure tomorrow?"
570,227450906,76561198780864341,1,197973,31,russian,чуть чуть,2026-06-07 23:45:18,2026-06-07 23:45:18,True,0,0,0.5,0,True,False,False,чуть чуть,russian,a little
570,227450608,76561198169282141,1,338237,6938,russian,ИГРА ДЕРЬМА ЕБАННОГО,2026-06-07 23:39:13,2026-06-07 23:39:13,False,1,0,0.5,0,True,False,False,ИГРА ДЕРЬМА ЕБАННОГО,russian,FUCKING SHIT GAME
570,227450445,76561199119733744,1,225293,1042,russian,"чучуть поиграл,не понял че делать-удалил",2026-06-07 23:36:08,2026-06-07 23:36:08,False,2,0,0.5238095521926879,0,True,False,False,"чучуть поиграл,не понял че делать-удалил",russian,"I played a little, I didn’t understand what to do, I deleted it"
570,227450221,76561199866803313,1,17797,2297,russian,игра дерьма не советую,2026-06-07 23:31:15,2026-06-07 23:31:15,False,1,0,0.5,0,True,False,False,игра дерьма не советую,russian,I don't recommend this game of crap
570,227450008,76561199230413562,2,2316,1962,russian,"кагда играеш в эту игру чувствуеш как уровинь айкю падаит а ищо ты никаво не трогаиш и из ниоткуда телепартируится тинкер и начинает петь бабушка думаит я умру
корочи игра топ всем советую!!!!!!!!!!!!!!!!
upd: папа вернись в семью=(",2026-06-07 23:27:18,2026-06-07 23:34:03,True,0,0,0.5,0,True,False,False,кагда играеш в эту игру чувствуеш как уровинь айкю падаит а ищо ты никаво не трогаиш и из ниоткуда телепартируится тинкер и начинает петь бабушка думаит я умру корочи игра топ всем советую!!!!!!!!!!!!!!!! upd папа вернись в семью (,russian,When you play this game you feel like your IQ level is falling and you don’t touch anything and out of nowhere a Tinker teleports in and starts singing grandma thinks I’m going to die in a nutshell I recommend this top game to everyone!!!!!!!!!!!!!!!! upd dad come back to the family (
570,227449535,76561198835513424,41,1118,1118,english,Somehow in a game where you get banned for leaving even casual match making there is a leaver EVERY single game.,2026-06-07 23:17:05,2026-06-07 23:17:05,False,0,0,0.4761904776096343,0,True,False,False,Somehow in a game where you get banned for leaving even casual match making there is a leaver EVERY single game.,english,Somehow in a game where you get banned for leaving even casual match making there is a leaver EVERY single game.
570,227448482,76561199387021801,1,60079,2260,russian,"♥♥♥♥♥ 
",2026-06-07 22:57:42,2026-06-07 22:57:42,True,0,0,0.5,0,True,False,False,,russian,
570,227448348,76561198161688657,2,12922,616,english,one of the best game ever.,2026-06-07 22:55:03,2026-06-07 22:55:03,True,0,0,0.5,0,True,False,False,one of the best game ever.,english,one of the best game ever.
570,227448245,76561198698685435,1,173,128,ukrainian,"The game can be demanding, but that's part of what makes it enjoyable. I don't play it often these days, though I still come back for a few matches now and then.",2026-06-07 22:52:50,2026-06-07 22:52:50,True,0,0,0.5,0,True,False,False,"The game can be demanding, but that's part of what makes it enjoyable. I don't play it often these days, though I still come back for a few matches now and then.",ukrainian,"The game can be demanding, but that's part of what makes it enjoyable. I don't play it often these days, though I still come back for a few matches now and then."
570,227448230,76561199059573645,1,16858,4992,english,"fix your ♥♥♥♥♥♥♥ matchmaking
playing 12+ 1v5 games in a row with all the same 40% wr degenerates on my side and teams almost unshuffled
this is not fair, interesting, balanced or anything else falling into good
this is pure ♥♥♥♥♥♥♥, don't want to be a part of your personal army helping buyer apes win

not even mentioning current behavior system which is probably more the reason for such cancerous grouping",2026-06-07 22:52:26,2026-06-07 23:07:34,False,2,0,0.5238095521926879,0,True,False,False,"fix your matchmaking playing 12 1v5 games in a row with all the same 40 wr degenerates on my side and teams almost unshuffled this is not fair, interesting, balanced or anything else falling into good this is pure , don't want to be a part of your personal army helping buyer apes win not even mentioning current behavior system which is probably more the reason for such cancerous grouping",english,"fix your matchmaking playing 12 1v5 games in a row with all the same 40 wr degenerates on my side and teams almost unshuffled this is not fair, interesting, balanced or anything else falling into good this is pure , don't want to be a part of your personal army helping buyer apes win not even mentioning current behavior system which is probably more the reason for such cancerous grouping"
570,227447342,76561199196779732,24,7540,1621,russian,хуже игры не придумать,2026-06-07 22:35:47,2026-06-07 22:35:47,True,0,0,0.5,0,True,False,False,хуже игры не придумать,russian,I can't think of a worse game
570,227446859,76561199427416436,5,38424,1881,russian,"гопоо
",2026-06-07 22:27:32,2026-06-07 22:27:32,True,0,0,0.5,0,True,False,False,гопоо,russian,goop
570,227446425,76561198174769061,1,291475,0,russian,♥♥♥♥ 67 52 42 4 69,2026-06-07 22:20:47,2026-06-07 22:20:47,True,0,0,0.5,0,True,False,False,67 52 42 4 69,russian,67 52 42 4 69
570,227445696,76561198986284434,5,1652,174,russian,сосисоны,2026-06-07 22:09:02,2026-06-07 22:09:02,False,0,0,0.5,0,True,False,False,сосисоны,russian,sausages
570,227445618,76561199445392704,1,323,103,english,hard but once you get into to it very fun,2026-06-07 22:07:34,2026-06-07 22:07:34,True,0,0,0.5,1,True,False,False,hard but once you get into to it very fun,english,hard but once you get into to it very fun
570,227445306,76561199468847360,1,163715,3785,russian,"дерьмо ♥♥♥♥♥♥♥, не играбельное
",2026-06-07 22:01:24,2026-06-07 22:01:24,True,0,0,0.5,0,True,False,False,"дерьмо , не играбельное",russian,"crap, unplayable"
570,227445268,76561199813515437,7,453,453,russian,К сожалению семья осталась и до сих пор нравится противоположный пол(дiвчата),2026-06-07 22:00:42,2026-06-07 22:00:42,True,0,0,0.5,0,True,False,False,К сожалению семья осталась и до сих пор нравится противоположный пол(дiвчата),russian,"Unfortunately, the family remained and still like the opposite sex (girls)"
570,227444705,76561198693364821,1,23,23,russian,"мне сказали что мою маму *****, обидно :(",2026-06-07 21:51:09,2026-06-07 21:51:09,True,1,0,0.5238095521926879,0,True,False,False,"мне сказали что мою маму , обидно (",russian,"I was told that it was my mother, it’s a shame ("
570,227444256,76561199592644540,1,2051,1230,russian,не играйте игра слишком плохая как веномансер,2026-06-07 21:43:12,2026-06-07 21:43:12,True,0,0,0.5,0,True,False,False,не играйте игра слишком плохая как веномансер,russian,don't play the game too bad like a venomancer
570,227444056,76561199244416245,2,60120,908,russian,"♥♥♥♥♥♥ ♥♥♥♥♥,исполнилось 1000 лет,за эти века я узнал что у меня есть огромная семья и два папы и две мамы и одна сестра,я научился ♥♥♥♥♥ шину,после чего меня запинали ножками,у меня появился гной на пальце,мои кенты хуесосили в доте,когда у меня появились деньги я проебал их на кейсы 56 тысяч 9009-это число означает сколько было у меня половых актов,в доте я познакомился со своей будущей женой, её зовут Алек,когда у меня появилась тумбочка,и окно я отдал их Геннадию; Геннадий самый лучший мой союзник,он всегда кинет меня в биде,всегда сломает мне колени и шмотки,я очень люблю игру Дота 2 и не когда не обменял ее на league of legends,когда у меня появятся дети,я научу их сосать член как я в доте,я надеюсь у каждого останутся воспоминания о такой ♥♥♥♥♥♥ помойки,как Дота 2,после 67 поломоных мышек и 5 моих сломанных ебальников от бати и пальцев я понял что я канеки кен 1000-7 я умер в нутри и я чмо ломаю себе пальци по ночам,меня пиздят ногами сут мне в уши и я хочу сдохнуть",2026-06-07 21:39:58,2026-06-07 21:39:58,True,1,0,0.5238095521926879,2,True,False,False,",исполнилось 1000 лет,за эти века я узнал что у меня есть огромная семья и два папы и две мамы и одна сестра,я научился шину,после чего меня запинали ножками,у меня появился гной на пальце,мои кенты хуесосили в доте,когда у меня появились деньги я проебал их на кейсы 56 тысяч 9009-это число означает сколько было у меня половых актов,в доте я познакомился со своей будущей женой, её зовут Алек,когда у меня появилась тумбочка,и окно я отдал их Геннадию Геннадий самый лучший мой союзник,он всегда кинет меня в биде,всегда сломает мне колени и шмотки,я очень люблю игру Дота 2 и не когда не обменял ее на league of legends,когда у меня появятся дети,я научу их сосать член как я в доте,я надеюсь у каждого останутся воспоминания о такой помойки,как Дота 2,после 67 поломоных мышек и 5 моих сломанных ебальников от бати и пальцев я понял что я канеки кен 1000-7 я умер в нутри и я чмо ломаю себе пальци по ночам,меня пиздят ногами сут мне в уши и я хочу сдохнуть",russian,", 1000 years have passed, over these centuries I learned that I have a huge family and two dads and two mothers and one sister, I learned how to tire, after which they kicked me, I got pus on my finger, my kents sucked in Dota, when I got money I spent it on cases 56 thousand 9009 - this number means how many sexual acts I had, in Dota I met my future wife, her name is Alec, when I got a bedside table, and a window I gave them to Gennady Gennady is my best ally, he will always throw me in the bidet, will always break my knees and clothes, I really love the game Dota 2 and have never traded it for league of legends, when I have children, I will teach them to suck dick like I do in Dota, I hope everyone will have memories of such a garbage dump like Dota 2, after 67 broken mice and 5 of my broken fuckers from dad and fingers, I realized that I am Kaneki Ken 1000-7 I died inside and I schmuck break my fingers at night, they kick me with their feet in my ears and I want to die"
570,227443956,76561199855529701,1,126808,3308,russian,не играйте в это страшная игра,2026-06-07 21:38:23,2026-06-07 21:38:23,False,0,0,0.5,0,True,False,False,не играйте в это страшная игра,russian,don't play this terrible game
570,227443198,76561198384177138,1,367277,3154,english,BEST GAME OF ALL TIME,2026-06-07 21:27:03,2026-06-07 21:27:03,True,0,0,0.5,0,True,False,False,BEST GAME OF ALL TIME,english,BEST GAME OF ALL TIME
570,227442974,76561199501747350,3,6089,337,russian,я бомж,2026-06-07 21:23:41,2026-06-07 21:23:41,True,0,0,0.5,0,True,False,False,я бомж,russian,I'm homeless
570,227442872,76561199389727202,2,89379,4243,russian,"это игра в которой ты ешь говно вёдрами, но беда в том что тебе это со временем нравится все больше и больше, тем более если у тебя есть 2 таких же дерьмоеда в друзьях
10 вёдер говна из 10",2026-06-07 21:22:05,2026-06-07 21:22:05,False,0,0,0.5,0,True,False,False,"это игра в которой ты ешь говно вёдрами, но беда в том что тебе это со временем нравится все больше и больше, тем более если у тебя есть 2 таких же дерьмоеда в друзьях 10 вёдер говна из 10",russian,"this is a game in which you eat buckets of shit, but the trouble is that over time you like it more and more, especially if you have 2 of the same shit-eaters as friends 10 buckets of shit out of 10"
570,227442766,76561198858088280,1,275397,7065,english,Most toxic game in the world,2026-06-07 21:20:11,2026-06-07 21:20:11,False,0,0,0.5,0,True,False,False,Most toxic game in the world,english,Most toxic game in the world
570,227442628,76561198711950906,1,4288,235,russian,"девушка 1, а дота 2",2026-06-07 21:17:58,2026-06-07 21:17:58,True,0,0,0.5,0,True,False,False,"девушка 1, а дота 2",russian,"girl 1, and dota 2"
570,227441770,76561198728114560,2,2302,962,russian,ЦВФЦВФВФ,2026-06-07 21:05:18,2026-06-07 21:05:18,True,0,0,0.5,0,True,False,False,ЦВФЦВФВФ,russian,ЦВФЦВФВФ
570,227441714,76561198391753757,1,38246,1507,english,Much wow,2026-06-07 21:04:28,2026-06-07 21:04:28,True,0,0,0.5,0,True,False,False,Much wow,english,Much wow
570,227441330,76561199572222341,1,30510,0,russian,♥♥♥♥♥♥♥♥ ♥♥♥♥♥,2026-06-07 20:58:49,2026-06-07 20:58:49,False,0,0,0.5,0,True,False,False,,russian,
570,227440769,76561198878875936,1,34088,345,russian,когда играл игры в начале думал что в игре 9 даунов но поиграв по больше понял что даунов 10,2026-06-07 20:50:07,2026-06-07 20:50:07,False,0,0,0.5,0,True,False,False,когда играл игры в начале думал что в игре 9 даунов но поиграв по больше понял что даунов 10,russian,"when I played the game at the beginning I thought that there were 9 downs in the game, but after playing more I realized that there were 10 downs"
570,227440548,76561198964799912,1,537,537,russian,broodское,2026-06-07 20:46:55,2026-06-07 20:46:55,True,0,0,0.5,0,True,False,False,broodское,russian,Brood
570,227440311,76561199172307838,2,732,651,russian,меня ♥♥♥♥,2026-06-07 20:43:31,2026-06-07 20:43:31,False,0,0,0.5,0,True,False,False,меня,russian,me
570,227439855,76561199207900208,2,4740,821,russian,♥♥♥♥♥♥,2026-06-07 20:37:06,2026-06-07 20:37:06,True,0,0,0.5,0,True,False,False,,russian,
570,227439768,76561199813161739,1,3056,532,russian,После того как установил кс от меня ушла девушка и кошка сбежала а мать спилась. Установил доту и все заиграло новыми красками. Вернулся парень кот родил и у меня теперь вместо мамы 2 отца. Однозначно рекомендую,2026-06-07 20:35:50,2026-06-07 20:35:50,True,0,1,0.5,0,True,False,False,После того как установил кс от меня ушла девушка и кошка сбежала а мать спилась. Установил доту и все заиграло новыми красками. Вернулся парень кот родил и у меня теперь вместо мамы 2 отца. Однозначно рекомендую,russian,"After I installed the cop, my girlfriend left me, my cat ran away, and my mother drank herself to death. I installed Dota and everything began to sparkle with new colors. The guy returned and gave birth to a cat and now I have 2 fathers instead of a mother. Definitely recommend"
570,227439435,76561198788786778,1,2025,1694,russian,♥♥♥♥♥♥♥ ♥♥♥♥♥ для педиков,2026-06-07 20:31:17,2026-06-07 20:31:17,False,0,0,0.5,0,True,False,False,для педиков,russian,for fagots
