game_name,game_genre,review,voted_up,timestamp_created,language,playtime_forever,review_clean,detected_language,review_english
The Witcher 3,RPG,"It's been 11 years since this game released and with the announcement of a new expansion coming in 2027, I am gonna finally give a review on this beautiful game that still holds up after a decade.

The main story has a lot within itself, the 2 current expansions add on to it with their own quests. Varieties of enemies from different monsters with detailed lore on how to fight them, to knights and other villains. The battle system has a uniqueness with sword combat, alchemy created potions, different types to magic options known as Signs and a leveling system related that can have varying skills for whatever gameplay plan to progress the story with.",True,2026-06-03 09:47:57,english,11079,"It's been 11 years since this game released and with the announcement of a new expansion coming in 2027, I am gonna finally give a review on this beautiful game that still holds up after a decade. The main story has a lot within itself, the 2 current expansions add on to it with their own quests. Varieties of enemies from different monsters with detailed lore on how to fight them, to knights and other villains. The battle system has a uniqueness with sword combat, alchemy created potions, different types to magic options known as Signs and a leveling system related that can have varying skills for whatever gameplay plan to progress the story with.",english,"It's been 11 years since this game released and with the announcement of a new expansion coming in 2027, I am gonna finally give a review on this beautiful game that still holds up after a decade. The main story has a lot within itself, the 2 current expansions add on to it with their own quests. Varieties of enemies from different monsters with detailed lore on how to fight them, to knights and other villains. The battle system has a uniqueness with sword combat, alchemy created potions, different types to magic options known as Signs and a leveling system related that can have varying skills for whatever gameplay plan to progress the story with."
The Witcher 3,RPG,I played and-replayed this game multiple times. Now in 2026 I am on my 3rd run and game looks and works absolutely great.,True,2026-06-03 06:24:23,english,7944,I played and-replayed this game multiple times. Now in 2026 I am on my 3rd run and game looks and works absolutely great.,english,I played and-replayed this game multiple times. Now in 2026 I am on my 3rd run and game looks and works absolutely great.
The Witcher 3,RPG,"Finished the game with all DLCs on PS4 YEARS AGO and now we are getting a new DLC?? 

My masterpiece is back and now I can play it at 4K. Can't wait!",True,2026-06-03 05:41:16,english,1708,Finished the game with all DLCs on PS4 YEARS AGO and now we are getting a new DLC?? My masterpiece is back and now I can play it at 4K. Can't wait!,english,Finished the game with all DLCs on PS4 YEARS AGO and now we are getting a new DLC?? My masterpiece is back and now I can play it at 4K. Can't wait!
The Witcher 3,RPG,"Os NPCs tem vida. Cada um mostra uma pequena parte daquele mundo que gira e está em constante modificação. Simplesmente, compre e jogue logo. É uma das maiores obras de arte de todos os tempos criados pela humanidade.",True,2026-06-03 02:46:33,brazilian,6331,"Os NPCs tem vida. Cada um mostra uma pequena parte daquele mundo que gira e está em constante modificação. Simplesmente, compre e jogue logo. É uma das maiores obras de arte de todos os tempos criados pela humanidade.",brazilian,NPCs have lives. Each one shows a small part of that world that rotates and is constantly changing. Simply buy and play now. It is one of the greatest works of art ever created by humanity.
The Witcher 3,RPG,Played for a short bit. Pretty decent 11/10 game. Would pick up at Best Buy for a stick of gum again,True,2026-06-03 02:05:40,english,6157,Played for a short bit. Pretty decent 11 10 game. Would pick up at Best Buy for a stick of gum again,english,Played for a short bit. Pretty decent 11 10 game. Would pick up at Best Buy for a stick of gum again
The Witcher 3,RPG,Honestly the best story game I have ever played. Every single thing about this game is excellent. I wish I could play it again for the first time,True,2026-06-03 01:57:41,english,15530,Honestly the best story game I have ever played. Every single thing about this game is excellent. I wish I could play it again for the first time,english,Honestly the best story game I have ever played. Every single thing about this game is excellent. I wish I could play it again for the first time
The Witcher 3,RPG,"What more can be said. This may be the best video game ever made. I've been playing it over and over for years, and still enjoy it every time.",True,2026-06-03 01:44:19,english,3767,"What more can be said. This may be the best video game ever made. I've been playing it over and over for years, and still enjoy it every time.",english,"What more can be said. This may be the best video game ever made. I've been playing it over and over for years, and still enjoy it every time."
The Witcher 3,RPG,es una joyaaa y lo mejor que puedes hacer es no saltarse misiones secundarias aveces te cuentan historias demasiado cabronas o y por cierto recuerda comprarlo en oferta,True,2026-06-03 01:21:18,spanish,1723,es una joyaaa y lo mejor que puedes hacer es no saltarse misiones secundarias aveces te cuentan historias demasiado cabronas o y por cierto recuerda comprarlo en oferta,spanish,"It's a gem and the best thing you can do is not skip secondary missions, sometimes they tell you stories that are too stupid, and by the way, remember to buy it on sale."
The Witcher 3,RPG,게임이 한 700개쯤 되다보니 안한게 대부분.. 이것도 언젠가는 해야되는데.. 엔딩본지가 10년이 넘었는데 다시 하다가 초반 스토리만 너무 본듯 ^^;,True,2026-06-02 23:32:23,koreana,8817,게임이 한 700개쯤 되다보니 안한게 대부분.. 이것도 언젠가는 해야되는데.. 엔딩본지가 10년이 넘었는데 다시 하다가 초반 스토리만 너무 본듯,koreana,"Since there are about 700 games, there are most of them that I haven't played... I have to do this someday... It's been over 10 years since I saw the ending, but when I replayed it, I felt like I only saw the early story too much."
The Witcher 3,RPG,"What can I say about The Witcher 3 that hasn't already been said. I honest to god think it's a masterpiece of a video game. I admit I'm easily impressed, but this game and it's world have just captured me more than most others. It's a real 10/10 for me.",True,2026-06-02 23:19:33,english,16279,"What can I say about The Witcher 3 that hasn't already been said. I honest to god think it's a masterpiece of a video game. I admit I'm easily impressed, but this game and it's world have just captured me more than most others. It's a real 10 10 for me.",english,"What can I say about The Witcher 3 that hasn't already been said. I honest to god think it's a masterpiece of a video game. I admit I'm easily impressed, but this game and it's world have just captured me more than most others. It's a real 10 10 for me."
The Witcher 3,RPG,"Highly recommend rpg, monster slayer game, rich story and free roam around a vast world.",True,2026-06-02 22:48:13,english,3086,"Highly recommend rpg, monster slayer game, rich story and free roam around a vast world.",english,"Highly recommend rpg, monster slayer game, rich story and free roam around a vast world."
The Witcher 3,RPG,"If anyone says anything bad about this game, I'm gonna personally haunt them.",True,2026-06-02 22:45:09,english,5708,"If anyone says anything bad about this game, I'm gonna personally haunt them.",english,"If anyone says anything bad about this game, I'm gonna personally haunt them."
The Witcher 3,RPG,"I can't say how many places I've beaten this game but the steam version is by far the greatest. 10/10 game, nothing comes close",True,2026-06-02 21:41:11,english,14842,"I can't say how many places I've beaten this game but the steam version is by far the greatest. 10 10 game, nothing comes close",english,"I can't say how many places I've beaten this game but the steam version is by far the greatest. 10 10 game, nothing comes close"
The Witcher 3,RPG,"Es top 2 mejores juegos que he jugado.
Es increíble lo bien escrita que está la historia y sus personajes. La forma en la que te lleva a través de las aventuras de Geralt mientras tú vas decidiendo qué camino escoger, sin saber muy bien las consecuencias.
El mundo abierto es increíble, en cada rincón puede haber una historia esperándote.
Pese a lo que opina mucha gente, el combate me pareció muy adecuado. Más que combatir, parece que bailas con la espada a la vez que realizas señales (magia).
Todo el escenario se ve increíble, creyéndote que estás en los pantanos, ciudades o montañas de un mundo de fantasía medieval.
A todo esto le acompaña una banda sonora exquisita.",True,2026-06-02 20:49:10,spanish,8917,"Es top 2 mejores juegos que he jugado. Es increíble lo bien escrita que está la historia y sus personajes. La forma en la que te lleva a través de las aventuras de Geralt mientras tú vas decidiendo qué camino escoger, sin saber muy bien las consecuencias. El mundo abierto es increíble, en cada rincón puede haber una historia esperándote. Pese a lo que opina mucha gente, el combate me pareció muy adecuado. Más que combatir, parece que bailas con la espada a la vez que realizas señales (magia). Todo el escenario se ve increíble, creyéndote que estás en los pantanos, ciudades o montañas de un mundo de fantasía medieval. A todo esto le acompaña una banda sonora exquisita.",spanish,"It's top 2 best games I've ever played. It's incredible how well written the story and its characters are. The way it takes you through Geralt's adventures while you decide which path to choose, without really knowing the consequences. The open world is incredible, in every corner there may be a story waiting for you. Despite what many people think, I found the combat very appropriate. More than fighting, it seems that you dance with the sword while performing signs (magic). The entire setting looks incredible, believing you are in the swamps, cities or mountains of a medieval fantasy world. All this is accompanied by an exquisite soundtrack."
The Witcher 3,RPG,"un juego de los que deberian fijarse casi todos por no poner todos los desarolladores,esta gente se ve que le gusta y hace las cosas para el jugador y aparte juegan sus juegos.sus secundarias son lo mejor visto en ningun juego. y su ambientacion e historia tanto principal como descargables son una maravilla.el que quiera horas de juego e histria inmesiva hara buena compra.",True,2026-06-02 20:09:45,spanish,3979,"un juego de los que deberian fijarse casi todos por no poner todos los desarolladores,esta gente se ve que le gusta y hace las cosas para el jugador y aparte juegan sus juegos.sus secundarias son lo mejor visto en ningun juego. y su ambientacion e historia tanto principal como descargables son una maravilla.el que quiera horas de juego e histria inmesiva hara buena compra.",spanish,"a game that almost everyone should pay attention to, not to mention all the developers, these people seem to like it and do things for the player and they also play their games. Their secondaries are the best seen in any game. and its setting and story, both main and downloadable, are wonderful. Anyone who wants hours of gameplay and immersive history will make a good purchase."
The Witcher 3,RPG,çok çok iyi bir oyun. muhakkak suretle deneyimlemeniz lazım. tüm görevleri yerine getirin. sadece ana görevleri değil. muazzam bir film tadında çok güzel maceralar yaşatıyor,True,2026-06-02 19:36:06,turkish,7741,çok çok iyi bir oyun. muhakkak suretle deneyimlemeniz lazım. tüm görevleri yerine getirin. sadece ana görevleri değil. muazzam bir film tadında çok güzel maceralar yaşatıyor,turkish,It's a very very good game. You definitely have to experience it. Complete all tasks. not just their main mission. It gives you great adventures like a great movie.
The Witcher 3,RPG,"repetitive gameplay, but story carries the game and dlcs are perfect",True,2026-06-02 19:11:40,english,5894,"repetitive gameplay, but story carries the game and dlcs are perfect",english,"repetitive gameplay, but story carries the game and dlcs are perfect"
The Witcher 3,RPG,"Поначалу не понял, а потом КАК ПОНЯЛ. 
Реды, как и в случае с киберпанком, сделали нереально крутой мир, из которого не хочется выходить.",True,2026-06-02 18:33:03,russian,2259,"Поначалу не понял, а потом КАК ПОНЯЛ. Реды, как и в случае с киберпанком, сделали нереально крутой мир, из которого не хочется выходить.",russian,"At first I didn’t understand, but then I UNDERSTANDED it. The Reds, as in the case of cyberpunk, created an unrealistically cool world that you don’t want to leave."
The Witcher 3,RPG,ไม่รู้จะพิมพ์อะไรดี เอาเป็นว่ามันคือที่สุดของสุดยอดเกม ยกขั้นหิงเลย,True,2026-06-02 18:06:10,thai,17869,ไม ร จะพ มพ อะไรด เอาเป นว าม นค อท ส ดของส ดยอดเกม ยกข นห งเลย,thai,I don't want to type anything. Let's take it as the latest content of the best games.
The Witcher 3,RPG,"«Для меня в игровой индустрии существуют лишь две величины, чей нарративный размах сопоставим с великой литературой. Одна из них — суровая приземленная драма. Но вторая... Вторая — это «Ведьмак 3: Дикая Охота».
Этот проект — не просто игра, это эталонное темное фэнтези, которое берет тебя за душу. В отличие от реалистичных боевиков, «Ведьмак» погружает в многогранный мир славянского фольклора, политических интриг и сложнейших моральных выборов. Эта игра перешагнула статус развлечения, став настоящим произведением искусства. Как и с гениальным книжным романом, финальные титры здесь не ставят точку. Они лишь зарождают желание спустя время вновь открыть эту историю, чтобы заново перечитать судьбы любимых героев».
10 из 10",True,2026-06-02 18:04:44,russian,8907,"Для меня в игровой индустрии существуют лишь две величины, чей нарративный размах сопоставим с великой литературой. Одна из них суровая приземленная драма. Но вторая... Вторая это Ведьмак 3 Дикая Охота . Этот проект не просто игра, это эталонное темное фэнтези, которое берет тебя за душу. В отличие от реалистичных боевиков, Ведьмак погружает в многогранный мир славянского фольклора, политических интриг и сложнейших моральных выборов. Эта игра перешагнула статус развлечения, став настоящим произведением искусства. Как и с гениальным книжным романом, финальные титры здесь не ставят точку. Они лишь зарождают желание спустя время вновь открыть эту историю, чтобы заново перечитать судьбы любимых героев . 10 из 10",russian,"For me, there are only two figures in the gaming industry whose narrative scope is comparable to great literature. One of them is a harsh, down-to-earth drama. But the second... The second is The Witcher 3 Wild Hunt. This project is not just a game, it is a standard dark fantasy that touches your soul. Unlike realistic action films, The Witcher immerses you in the multifaceted world of Slavic folklore, political intrigue and complex moral choices. This game has surpassed the status of entertainment, becoming a real work of art. As with a brilliant book novel, the end credits here do not mark the end. They only generate a desire, after a while, to reopen this story in order to re-read the fates of their favorite heroes. 10 out of 10"
The Witcher 3,RPG,Goated Novel and a even better game. Amazing experience 10/10 would reccomend,True,2026-06-02 17:11:23,english,903,Goated Novel and a even better game. Amazing experience 10 10 would reccomend,english,Goated Novel and a even better game. Amazing experience 10 10 would reccomend
The Witcher 3,RPG,"Oyunu oynadıktan sonra başka oyunları oynayamıyorsunuz, Büyük bir boşluğa düşüyorsunuz. Kesinlikle herkesin oynaması gereken bir oyun.",True,2026-06-02 15:57:43,turkish,52,"Oyunu oynadıktan sonra başka oyunları oynayamıyorsunuz, Büyük bir boşluğa düşüyorsunuz. Kesinlikle herkesin oynaması gereken bir oyun.",turkish,"After playing the game, you cannot play other games, you fall into a big void. It's definitely a game everyone should play."
The Witcher 3,RPG,"永远是我心中的游戏白月光，神作。我爱昆特牌！还有打桩。
奇幻世界里猎龙，杀怪。两柄剑，诠释世界的善，斩碎人心的暗。
沉浸于每条故事线，有女儿、有妻子、有恋人、有善、有恶，有披着人皮的恶魔，也有善良的怪物。杰洛特的故事真是让人沉醉其中。",True,2026-06-02 15:26:08,schinese,4203,永远是我心中的游戏白月光 神作 我爱昆特牌 还有打桩 奇幻世界里猎龙 杀怪 两柄剑 诠释世界的善 斩碎人心的暗 沉浸于每条故事线 有女儿 有妻子 有恋人 有善 有恶 有披着人皮的恶魔 也有善良的怪物 杰洛特的故事真是让人沉醉其中,schinese,"It will always be the game in my heart, White Moonlight, a masterpiece. I love Gwent and pile driving. Hunting dragons and killing monsters in a fantasy world. Two swords. Interpret the goodness of the world. Cut the darkness of the heart. Immerse yourself in every story line. There are daughters, wives, lovers, good and evil, demons in human skins, and kind monsters. Geralt's story is really intoxicating."
The Witcher 3,RPG,A classic that still holds up now. Can feel a little clunky in places but overall a great experience,True,2026-06-02 14:49:05,english,241,A classic that still holds up now. Can feel a little clunky in places but overall a great experience,english,A classic that still holds up now. Can feel a little clunky in places but overall a great experience
The Witcher 3,RPG,游戏好玩但一开始我老是闪退，打开物品栏久一点就闪退，后来才知道竟然是因为杰洛特的头发？,True,2026-06-02 14:25:33,schinese,2636,游戏好玩但一开始我老是闪退 打开物品栏久一点就闪退 后来才知道竟然是因为杰洛特的头发,schinese,"The game is fun, but it always crashed at the beginning. After opening the inventory for a long time, it crashed. Later I found out that it was because of Geralt's hair."
The Witcher 3,RPG,This is one of the best open world games. I like that you have so many dialogue choices and it will influence the outcome of the events.,True,2026-06-02 14:07:38,english,905,This is one of the best open world games. I like that you have so many dialogue choices and it will influence the outcome of the events.,english,This is one of the best open world games. I like that you have so many dialogue choices and it will influence the outcome of the events.
The Witcher 3,RPG,"An all-time classic. If you like open worlds or RPGs of any flavor, this is a must play in my opinion.",True,2026-06-02 13:40:00,english,756,"An all-time classic. If you like open worlds or RPGs of any flavor, this is a must play in my opinion.",english,"An all-time classic. If you like open worlds or RPGs of any flavor, this is a must play in my opinion."
The Witcher 3,RPG,"I got drunk with my friends and dressed in a skirt while zoom calling politicians through a magic mirror. 10/10, highly recommend",True,2026-06-02 12:47:26,english,8087,"I got drunk with my friends and dressed in a skirt while zoom calling politicians through a magic mirror. 10 10, highly recommend",english,"I got drunk with my friends and dressed in a skirt while zoom calling politicians through a magic mirror. 10 10, highly recommend"
The Witcher 3,RPG,战斗系统略有拉跨，但是剧情体验是真的优秀,True,2026-06-02 12:22:38,schinese,10168,战斗系统略有拉跨 但是剧情体验是真的优秀,schinese,"The combat system is a bit stretched, but the plot experience is really excellent."
The Witcher 3,RPG,This is my 4th playthrough and i still love it like the first time.  Its definitely in my top 3 games ever made and still looks and plays great to todays standards.,True,2026-06-02 12:04:00,english,9108,This is my 4th playthrough and i still love it like the first time. Its definitely in my top 3 games ever made and still looks and plays great to todays standards.,english,This is my 4th playthrough and i still love it like the first time. Its definitely in my top 3 games ever made and still looks and plays great to todays standards.
The Witcher 3,RPG,"Excelente juego de rol y acción, con una historia muy buena y profunda. Con algunos mods mejora mucho el gameplay y los gráficos. Muy recomendable. Tendrás horas y horas de diversión. La música también es muy buena. Si como yo, te gustan Mass Effect, Cyberpunk, los nuevos Tomb Raider y los Assasins Creed, te gustará. Lástima que no esté doblado.",True,2026-06-02 11:30:58,spanish,4263,"Excelente juego de rol y acción, con una historia muy buena y profunda. Con algunos mods mejora mucho el gameplay y los gráficos. Muy recomendable. Tendrás horas y horas de diversión. La música también es muy buena. Si como yo, te gustan Mass Effect, Cyberpunk, los nuevos Tomb Raider y los Assasins Creed, te gustará. Lástima que no esté doblado.",spanish,"Excellent action role-playing game, with a very good and deep story. With some mods the gameplay and graphics greatly improve. Highly recommended. You will have hours and hours of fun. The music is also very good. If, like me, you like Mass Effect, Cyberpunk, the new Tomb Raider and Assasins Creed, you will like it. Too bad it's not folded."
The Witcher 3,RPG,真心建议先玩巫师三再玩大表哥2，因为我就是当初先玩完大表哥2之后来玩的巫师三，第一次打开巫师三的时候就因为看习惯了大表哥2清晰的画风而被巫师三的画风劝退过一次，但当我缓一个月之后重新打开巫师三这款游戏，做了好几个任务之后就彻底地沉浸到这个巫师三的魔法世界了，然后就一发不可收拾，每天干啥都想着来玩一玩巫师三过一下任务。,True,2026-06-02 11:22:04,schinese,3395,真心建议先玩巫师三再玩大表哥2 因为我就是当初先玩完大表哥2之后来玩的巫师三 第一次打开巫师三的时候就因为看习惯了大表哥2清晰的画风而被巫师三的画风劝退过一次 但当我缓一个月之后重新打开巫师三这款游戏 做了好几个任务之后就彻底地沉浸到这个巫师三的魔法世界了 然后就一发不可收拾 每天干啥都想着来玩一玩巫师三过一下任务,schinese,"I really recommend playing The Witcher 3 first and then Cousin 2 because I was the one who started playing The Witcher 3 after playing Cousin 2. When I opened The Witcher 3 for the first time, I was persuaded to give up on The Witcher 3 because I was used to the clear art style of Cousin 2. But after I took it easy for a month, I reopened the game and completed several missions, and I was completely immersed in the magical world of The Witcher 3. Then I couldn't control myself. I wanted to play The Witcher 3 every day to complete the missions, no matter what I did."
The Witcher 3,RPG,"It's an impressive game, especially the whole Bloody Baron deal. In fact, I was so impressed, that when the DLCs came out, I went out of my way to avoid streams and videos of them, just to not spoil myself.

Now, it has been a full decade since the second DLC came out... I still haven't played them.",True,2026-06-02 11:12:28,english,15134,"It's an impressive game, especially the whole Bloody Baron deal. In fact, I was so impressed, that when the DLCs came out, I went out of my way to avoid streams and videos of them, just to not spoil myself. Now, it has been a full decade since the second DLC came out... I still haven't played them.",english,"It's an impressive game, especially the whole Bloody Baron deal. In fact, I was so impressed, that when the DLCs came out, I went out of my way to avoid streams and videos of them, just to not spoil myself. Now, it has been a full decade since the second DLC came out... I still haven't played them."
The Witcher 3,RPG,"Simplemente buenazo, de esos juegos clásicos que si o si tienes que jugar porque trascendieron lo mejor de lo mejor, mucho contenido, varios finales, personajes muuuuy entretenidos, 10/10, no intenten hacer ruta harem, todo sale mal.",True,2026-06-02 10:35:38,latam,3877,"Simplemente buenazo, de esos juegos clásicos que si o si tienes que jugar porque trascendieron lo mejor de lo mejor, mucho contenido, varios finales, personajes muuuuy entretenidos, 10 10, no intenten hacer ruta harem, todo sale mal.",latam,"Simply great, one of those classic games that you absolutely have to play because they transcended the best of the best, a lot of content, several endings, very entertaining characters, 10 10, don't try to do the harem route, everything goes wrong."
The Witcher 3,RPG,"despierto y pienso en the witcher, duermo y sueño con the witcher. es mi religión",True,2026-06-02 07:48:51,spanish,810,"despierto y pienso en the witcher, duermo y sueño con the witcher. es mi religión",spanish,"I wake up and think about the witcher, I sleep and dream about the witcher. it's my religion"
The Witcher 3,RPG,"You know, for almost any other game, you can talk about the pros and cons, rate the graphics, analyze the plot, or complain about certain things.

With The Witcher 3, all of that feels pointless.

It's simply the best game humanity has ever created. That's it.",True,2026-06-02 06:00:49,english,18722,"You know, for almost any other game, you can talk about the pros and cons, rate the graphics, analyze the plot, or complain about certain things. With The Witcher 3, all of that feels pointless. It's simply the best game humanity has ever created. That's it.",english,"You know, for almost any other game, you can talk about the pros and cons, rate the graphics, analyze the plot, or complain about certain things. With The Witcher 3, all of that feels pointless. It's simply the best game humanity has ever created. That's it."
The Witcher 3,RPG,"Unos de los mejores Juegos de la historia, Historia, Narrativa, Mecanicas entre algunas cosas, mundo inmerso... juegalo!!!!",True,2026-06-02 05:04:42,english,18002,"Unos de los mejores Juegos de la historia, Historia, Narrativa, Mecanicas entre algunas cosas, mundo inmerso... juegalo!!!!",english,"Unos de los mejores Juegos de la historia, Historia, Narrativa, Mecanicas entre algunas cosas, mundo inmerso... juegalo!!!!"
The Witcher 3,RPG,"One of if not the best fantasy rpg out there, even over 10 years later! The Witcher universe never stops to amaze me with its writing, characters, visual design and dialogue. It keeps one tied to it with such investment.",True,2026-06-02 04:33:23,english,5515,"One of if not the best fantasy rpg out there, even over 10 years later! The Witcher universe never stops to amaze me with its writing, characters, visual design and dialogue. It keeps one tied to it with such investment.",english,"One of if not the best fantasy rpg out there, even over 10 years later! The Witcher universe never stops to amaze me with its writing, characters, visual design and dialogue. It keeps one tied to it with such investment."
The Witcher 3,RPG,this is literally one of the best games i've ever played. do NOT rush your progress. enjoy every minute,True,2026-06-02 00:16:45,english,4387,this is literally one of the best games i've ever played. do NOT rush your progress. enjoy every minute,english,this is literally one of the best games i've ever played. do NOT rush your progress. enjoy every minute
The Witcher 3,RPG,"1000/10 пьяных геральтов из ривии, основной сюжет 10/10. DLC 10/10(особенно кровь и вино) ждем новое dlc и какую нибудь кастом озвучку на русский язык... 
если брать побочные квесты(которые отлично проработаны) я даже не знаю сколько часов вы потратите на эту шикарную игру..",True,2026-06-01 22:35:43,russian,3839,"1000 10 пьяных геральтов из ривии, основной сюжет 10 10. DLC 10 10(особенно кровь и вино) ждем новое dlc и какую нибудь кастом озвучку на русский язык... если брать побочные квесты(которые отлично проработаны) я даже не знаю сколько часов вы потратите на эту шикарную игру..",russian,"1000 10 drunken Geralts from Rivia, main plot 10 10. DLC 10 10 (especially blood and wine) we are waiting for a new DLC and some custom voice acting in Russian... if we take the side quests (which are well developed) I don’t even know how many hours you will spend on this gorgeous game.."
The Witcher 3,RPG,"Recomendo.

The Witcher 3 é um daqueles jogos raros que conseguem prender você não apenas pela história principal, mas por tudo o que existe ao redor dela. Entrei esperando um RPG de mundo aberto e encontrei um mundo cheio de personagens memoráveis, decisões difíceis e missões secundárias que muitas vezes são tão boas quanto a campanha principal.

A jornada de Geralt é envolvente do início ao fim, e o jogo faz um excelente trabalho em mostrar que nem toda escolha tem uma resposta certa. Suas decisões têm peso, e isso torna a experiência muito mais imersiva.

O combate pode parecer um pouco datado para quem está acostumado com títulos mais recentes, mas a qualidade da narrativa, da ambientação e da construção do mundo compensa facilmente esse detalhe. É o tipo de jogo que faz você sair do caminho principal apenas para seguir uma missão aleatória e acabar vivendo uma das melhores histórias da sua campanha.

As expansões merecem uma menção especial. Hearts of Stone e Blood and Wine não são apenas conteúdos extras; são experiências que ampliam e enriquecem tudo o que o jogo já faz bem.

Mesmo mais de uma década após o lançamento, The Witcher 3 continua sendo uma referência quando o assunto é RPG de mundo aberto. Se você gosta de boas histórias e personagens bem escritos, dificilmente vai se arrepender.

Vim pela caça aos monstros. Fiquei pelas histórias.",True,2026-06-01 20:54:26,brazilian,28600,"Recomendo. The Witcher 3 é um daqueles jogos raros que conseguem prender você não apenas pela história principal, mas por tudo o que existe ao redor dela. Entrei esperando um RPG de mundo aberto e encontrei um mundo cheio de personagens memoráveis, decisões difíceis e missões secundárias que muitas vezes são tão boas quanto a campanha principal. A jornada de Geralt é envolvente do início ao fim, e o jogo faz um excelente trabalho em mostrar que nem toda escolha tem uma resposta certa. Suas decisões têm peso, e isso torna a experiência muito mais imersiva. O combate pode parecer um pouco datado para quem está acostumado com títulos mais recentes, mas a qualidade da narrativa, da ambientação e da construção do mundo compensa facilmente esse detalhe. É o tipo de jogo que faz você sair do caminho principal apenas para seguir uma missão aleatória e acabar vivendo uma das melhores histórias da sua campanha. As expansões merecem uma menção especial. Hearts of Stone e Blood and Wine não são apenas conteúdos extras são experiências que ampliam e enriquecem tudo o que o jogo já faz bem. Mesmo mais de uma década após o lançamento, The Witcher 3 continua sendo uma referência quando o assunto é RPG de mundo aberto. Se você gosta de boas histórias e personagens bem escritos, dificilmente vai se arrepender. Vim pela caça aos monstros. Fiquei pelas histórias.",brazilian,"I recommend. The Witcher 3 is one of those rare games that manages to keep you hooked not just by the main story, but by everything that surrounds it. I went into it expecting an open-world RPG and found a world full of memorable characters, difficult decisions, and side quests that are often just as good as the main campaign. Geralt's journey is engaging from start to finish, and the game does an excellent job of showing that not every choice has a right answer. Your decisions have weight, and this makes the experience much more immersive. The combat may seem a little dated to those used to more recent titles, but the quality of the narrative, setting and world-building easily compensates for this detail. It's the type of game that makes you go off the main path just to follow a random mission and end up living one of the best stories in your campaign. The expansions deserve a special mention. Hearts of Stone and Blood and Wine are not just extra content, they are experiences that expand and enrich everything the game already does well. Even more than a decade after its release, The Witcher 3 continues to be a reference when it comes to open-world RPGs. If you like good stories and well-written characters, you will hardly regret it. I came to hunt monsters. I stayed for the stories."
The Witcher 3,RPG,"Jogo bom da poha, um dos melhores jogos que joguei na vida, nunca enjoa rejogar, com mods fica melhor ainda.",True,2026-06-01 20:47:53,brazilian,244,"Jogo bom da poha, um dos melhores jogos que joguei na vida, nunca enjoa rejogar, com mods fica melhor ainda.",brazilian,"Good game, one of the best games I've played in my life, I never get tired of replaying it, with mods it gets even better."
The Witcher 3,RPG,Whoops. Never left a review. Game is ♥♥♥♥♥♥♥ incredible. Hooray for new DLC.,True,2026-06-01 20:29:10,english,11139,Whoops. Never left a review. Game is incredible. Hooray for new DLC.,english,Whoops. Never left a review. Game is incredible. Hooray for new DLC.
The Witcher 3,RPG,"If you like good guys and usually root for the weak/underdog, this protagonist is for you. A game obviously made by people loving the process of making it and also fans of the lore. Strongly recommend!",True,2026-06-01 20:20:55,english,19915,"If you like good guys and usually root for the weak underdog, this protagonist is for you. A game obviously made by people loving the process of making it and also fans of the lore. Strongly recommend!",english,"If you like good guys and usually root for the weak underdog, this protagonist is for you. A game obviously made by people loving the process of making it and also fans of the lore. Strongly recommend!"
The Witcher 3,RPG,Es ist einfach eines der besten Rollenspiele aller Zeiten. Mehr muss man dazu nicht sagen. <3,True,2026-06-01 19:13:36,german,16098,Es ist einfach eines der besten Rollenspiele aller Zeiten. Mehr muss man dazu nicht sagen. 3,german,It's simply one of the best RPGs of all time. Nothing more needs to be said about it. 3
The Witcher 3,RPG,"Even though it’s been out for a while, I still consider it one of the best RPG in history,, especially since it's a POLISH. The story is engaging, as are the side quests. The map is absolutely massive, which means there is a ton to do (I've already spent over 80 hours and have only completed maybe 1/3 of all quests). Highly recommended!""",True,2026-06-01 17:51:51,english,5005,"Even though it s been out for a while, I still consider it one of the best RPG in history,, especially since it's a POLISH. The story is engaging, as are the side quests. The map is absolutely massive, which means there is a ton to do (I've already spent over 80 hours and have only completed maybe 1 3 of all quests). Highly recommended!""",english,"Even though it s been out for a while, I still consider it one of the best RPG in history,, especially since it's a POLISH. The story is engaging, as are the side quests. The map is absolutely massive, which means there is a ton to do (I've already spent over 80 hours and have only completed maybe 1 3 of all quests). Highly recommended!"""
